   0.0750000    9.9997166751e-01    1.0000000000e-08    4.7172656814e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5203638401e-01   -6.6700156500e+00    6.7658234671e-03   -4.2228180725e-01    3.5884218459e-01   -1.9680486844e-02    9.6780874395e-03
   0.0800000    9.9995991690e-01    1.0000000000e-08    4.9361777142e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5227843582e-01   -6.6141711104e+00    6.7658234671e-03   -4.2210761601e-01    3.5716267548e-01   -2.0929836920e-02    1.0269635324e-02
   0.0850000    9.9994605066e-01    1.0000000000e-08    5.1218768229e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5252025561e-01   -6.5614581029e+00    6.7658234671e-03   -4.2194175857e-01    3.5884217131e-01   -2.2168651199e-02    1.0852391098e-02
   0.0900000    9.9993015580e-01    1.0000000000e-08    5.2784789488e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5300320179e-01   -6.5112022142e+00    6.7658234671e-03   -4.2178350612e-01    3.5716264883e-01   -2.3395391748e-02    1.1426156461e-02
   0.0950000    9.9991235378e-01    1.0000000000e-08    5.4090484382e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5324432951e-01   -6.4629261095e+00    6.7658234671e-03   -4.2163218786e-01    3.5884215771e-01   -2.4609458327e-02    1.1991147130e-02
   0.1000000    9.9989279210e-01    1.0000000000e-08    5.5160561402e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5372589749e-01   -6.4164621842e+00    6.7658234671e-03   -4.2148714460e-01    3.5716262063e-01   -2.5810257743e-02    1.2547614505e-02
   0.1050000    9.9987163779e-01    1.0000000000e-08    5.6016717286e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5396633904e-01   -6.3718271374e+00    6.7658234671e-03   -4.2134775003e-01    3.5884214328e-01   -2.6997202570e-02    1.3095442631e-02
   0.1100000    9.9984907197e-01    1.0000000000e-08    5.6678778235e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5444654054e-01   -6.3290914650e+00    6.7658234671e-03   -4.2121343183e-01    3.5716259089e-01   -2.8169709838e-02    1.3634989280e-02
   0.1150000    9.9982528479e-01    1.0000000000e-08    5.7164954773e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5468630176e-01   -6.2883252741e+00    6.7658234671e-03   -4.2108367332e-01    3.5884212719e-01   -2.9327199590e-02    1.4166882556e-02
   0.1200000    9.9980047109e-01    1.0000000000e-08    5.7491908321e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5516514834e-01   -6.2495954692e+00    6.7658234671e-03   -4.2095800404e-01    3.5716255985e-01   -3.0479580124e-02    1.4691048254e-02
   0.1250000    9.9977482652e-01    1.0000000000e-08    5.7674863710e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5564309800e-01   -6.2129732968e+00    6.7658234671e-03   -4.2083598990e-01    3.5884210884e-01   -3.1622276206e-02    1.5208557109e-02
   0.1300000    9.9974854442e-01    1.0000000000e-08    5.7727758581e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5612015575e-01   -6.1785358884e+00    6.7658234671e-03   -4.2071722707e-01    3.5716252803e-01   -3.2750096740e-02    1.5719364669e-02
   0.1350000    9.9972181300e-01    1.0000000000e-08    5.7663390251e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5659632656e-01   -6.1463642943e+00    6.7658234671e-03   -4.2060133824e-01    3.5884208809e-01   -3.3862501917e-02    1.6224280368e-02
   0.1400000    9.9969481308e-01    1.0000000000e-08    5.7493551003e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5707161537e-01   -6.1165428828e+00    6.7658234671e-03   -4.2048796982e-01    3.5716249594e-01   -3.4958941048e-02    1.6723827771e-02
   0.1450000    9.9966771601e-01    1.0000000000e-08    5.7229153605e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5754602706e-01   -6.0891604704e+00    6.7658234671e-03   -4.2037678933e-01    3.5884206533e-01   -3.6038850091e-02    1.7218415098e-02
   0.1500000    9.9964068204e-01    1.0000000000e-08    5.6880341668e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5801956647e-01   -6.0643110330e+00    6.7658234671e-03   -4.2026748308e-01    3.5716246390e-01   -3.7102607114e-02    1.7708846071e-02
   0.1550000    9.9961385882e-01    1.0000000000e-08    5.6456576072e-01    3.9062500000e-03    3.9062500000e-03    2.7343750000e-02    2.5849223838e-01   -6.0420927262e+00    6.7658234671e-03   -4.2015975445e-01    3.5884204129e-01   -3.8172508846e-02    1.8195574197e-02
