# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
3.9999999999999600e+00  1.1192664061437157e-05  4.1604314191455378e-06  5.0921090949866071e-06  -8.4083053529877380e-07  -1.0634715170962646e-05  2.4160186064631135e-07  -2.8753139128937636e-06  -2.1596929273784290e-07  1.2332947413144247e-05  -4.2856934916341944e-06  1.4478617756380149e-06  5.7152590541506534e-09  3.4369593159935135e-08  -2.5368114069948511e-09  -1.2007332238091313e-06  -3.2562982710726530e-09  -2.6450714473694889e-08  2.9081634433075475e-09  1.4657009414242078e-06  -9.3777326036385165e-09  4.5438069207906364e-07  -8.1714883490739465e-10  2.7210872646935737e-09  -2.5386228642691968e-10  -3.7163134631493814e-07  1.2107246162031819e-12  2.3896622786667474e-09  -1.3670943186569113e-09  4.5436499416483813e-07  8.1721104324543961e-10  1.7825769497747010e-07  -4.7297689317724535e-10  -1.3270078787989077e-09  7.4629278034999526e-11  -1.4386124866853454e-07  8.0874666155522873e-14  -1.4542117454727791e-09  -7.2154876722665485e-10  1.7825668404309566e-07  4.7245205157224596e-10
4.3999999999999497e+00  8.8600040251329422e-06  4.2159904267300617e-06  4.5464181255360260e-06  -7.6447847725025377e-07  -8.4542416324405958e-06  1.9809033944387989e-07  -3.7990912635909020e-06  8.4977767293826920e-07  1.0359160940582937e-05  -4.0526103417531750e-06  1.4178588800930829e-06  7.1156614572078222e-09  1.8056974652145409e-08  -3.3502329964903265e-09  -1.1667005917015787e-06  -1.3463222439281234e-09  -1.6490227427204125e-08  -5.3319161473330671e-09  1.4240478812160709e-06  -8.9992762213527183e-09  4.5337016441604707e-07  -9.1049163219839817e-10  2.5435469409924529e-09  -2.3105535911869188e-10  -3.7072918414376795e-07  -6.0282695180420663e-12  2.4687615246392642e-09  -1.3752723026923011e-09  4.5329919106339035e-07  9.0493763316707394e-10  1.7805796990596080e-07  -4.7247853490037312e-10  -1.3136150318421927e-09  7.9696626912232988e-11  -1.4368667940706551e-07  9.8724535910923845e-14  -1.4408226852255261e-09  -7.2661748132720577e-10  1.7805696020796038e-07  4.7196819484205058e-10
4.7999999999999403e+00  8.1660934983337729e-06  4.5110042664228546e-06  4.2474938595090594e-06  -8.8633039238980331e-07  -7.4692745971764436e-06  -1.4618340254893199e-07  -4.7257673654097706e-06  1.5759617502217530e-06  1.0464907779630873e-05  -4.6283537608889479e-06  1.4250560200848052e-06  -1.9138698569842930e-09  8.6497109344376632e-09  6.1385956433680833e-09  -1.1705395047768728e-06  2.4885466079794931e-09  1.1533871441896094e-09  -1.4388645093304185e-08  1.4146297484425007e-06  5.5463833464844107e-09  4.5198296515094266e-07  -4.6183665016780599e-10  2.9100968068452524e-09  -3.8924257117950849e-10  -3.6969938457954357e-07  1.2569413745625340e-11  2.1099788631740964e-09  -1.2313195741338312e-09  4.5219639873772445e-07  4.7315761597763967e-10  1.7782273632930308e-07  -4.7294987782251341e-10  -1.3060972997054292e-09  8.2076731343026187e-11  -1.4348838212553854e-07  1.1733939455989568e-13  -1.4333122401836588e-09  -7.2900331971603527e-10  1.7782172735207706e-07  4.7245848493051271e-10
5.1999999999999300e+00  9.9865371317487662e-06  4.0815249152174322e-06  3.8725607681285321e-06  1.2052135998598873e-07  -8.4416584936440890e-06  -3.9509987658170613e-07  -4.2330550238913795e-06  1.3713364128464712e-06  1.1180276823083873e-05  -4.4273431055356686e-06  1.4671757814950908e-06  -2.2254338136974059e-08  -1.8816610514280068e-08  1.2251645514695099e-08  -1.1828442607496337e-06  1.3481051725644502e-09  6.5980418031202252e-09  -1.8063011500855606e-08  1.4358497536923328e-06  2.3682694320466236e-08  4.5091983711421049e-07  -8.1166511308797109e-10  2.9496018469308452e-09  -2.1361764462924267e-10  -3.6890750148270192e-07  6.5776156546584646e-12  2.3453721172925283e-09  -1.4414395426782383e-09  4.5085264220792953e-07  8.1407949552633344e-10  1.7749602571756997e-07  -4.7378237308649190e-10  -1.3196930129300085e-09  7.7634273825510069e-11  -1.4322802554053696e-07  1.3960398995686719e-13  -1.4469128449393429e-09  -7.2456764116218860e-10  1.7749502242474784e-07  4.7330790532431536e-10
5.5999999999999304e+00  1.3142152654959715e-05  3.8201269449674975e-06  3.5816843301239943e-06  1.4106660274110321e-06  -9.2944041768424677e-06  -1.7856668716511575e-07  -3.7890969175491836e-06  -1.3740204051862584e-06  1.0156100415579449e-05  -3.8046604729383075e-06  1.3932965760729597e-06  -6.5266201151071039e-09  4.0077673347805018e-09  -1.5347494873654270e-08  -1.1546347773784327e-06  3.1413676230400753e-09  -1.6267051852243016e-08  1.1320151224902398e-08  1.4371000754689709e-06  6.4090613791956311e-09  4.5021299808442894e-07  -1.5437143373920852e-09  1.8801580416762495e-09  -1.7692995300551942e-11  -3.6797280393683203e-07  -2.8520462242431739e-11  2.9630486906251506e-09  -1.5578495993930490e-09  4.4971293402094715e-07  1.5173443233619956e-09  1.7726096436840988e-07  -4.7289890929789602e-10  -1.3110070535796513e-09  7.9224864660518623e-11  -1.4304054575193662e-07  1.6334863544868632e-13  -1.4382394658962330e-09  -7.2616246457685619e-10  1.7725996503797097e-07  4.7244591451333021e-10
5.9999999999999201e+00  1.2803048846934828e-05  4.1187168610101154e-06  4.2052257962742591e-06  6.1166069432349103e-07  -9.4825517467103436e-06  1.8771109982376929e-07  -3.6618401191120741e-06  -1.9725236738228438e-06  1.0195868205976362e-05  -4.0603807067868710e-06  1.3729508606277821e-06  1.4141154825800176e-08  4.0909172786860548e-08  -1.2067237949713369e-08  -1.1745027100660341e-06  -1.4899258628552077e-09  5.2596930721875162e-10  1.0836033806882106e-08  1.4109480211537597e-06  -1.4944721386576850e-08  4.4816576450754729e-07  -6.6565813445949033e-10  2.3465891031616836e-09  -4.3639659476732194e-10  -3.6643126047656646e-07  1.6359481204158347e-11  2.4815522985002850e-09  -1.1372142754606020e-09  4.4846590055864993e-07  6.8699924715068733e-10  1.7696468698168635e-07  -4.7345990253400422e-10  -1.3167501141260570e-09  8.1441773008541817e-11  -1.4279980437918246e-07  1.8911480425325379e-13  -1.4439786552763405e-09  -7.2838493135390799e-10  1.7696368584195860e-07  4.7302880460978863e-10
6.3999999999999098e+00  1.0411512934048697e-05  3.7881082656284396e-06  4.4608799545658382e-06  -6.2142635281672079e-07  -9.4546904418072205e-06  -3.6102317284027617e-08  -3.2641110530198477e-06  2.6283539355532095e-07  1.1471188599229671e-05  -4.0267678939900456e-06  1.5019981521483242e-06  1.5150360769395276e-08  -2.6681637979454194e-08  2.0125282335881023e-08  -1.1333522297728941e-06  -6.0156531821064234e-10  -2.2950497916328005e-08  -3.0676246257053842e-08  1.4077022836154721e-06  -9.7022204169186681e-09  4.4447516045241029e-07  1.2899257132402576e-09  5.1694145594202675e-09  -8.2891821564328521e-10  -3.6449462768133510e-07  2.3783352498378248e-11  4.4759487802081521e-10  -8.4608182346181526e-10  4.4569337816444196e-07  -1.2705201610844495e-09  1.7655160216193914e-07  -4.7316956685861937e-10  -1.3232212675136766e-09  7.9646824862864260e-11  -1.4246336851535775e-07  2.1584420852881253e-13  -1.4503931258895845e-09  -7.2659357546508723e-10  1.7655059236774296e-07  4.7276123639928711e-10
6.7999999999999003e+00  7.9510598354108678e-06  3.2525882086418701e-06  3.7382809107658489e-06  -6.3928811220201358e-07  -7.4490358485351315e-06  -1.1435351918508927e-07  -2.9714380443954733e-06  9.5866187095917925e-07  9.6136992970819304e-06  -3.3528274753462570e-06  1.2460707528360796e-06  2.0313873061341420e-08  6.5478279352452135e-08  -5.7210422813769543e-08  -1.0767638407948304e-06  1.1853848010114919e-09  -6.7473756452333938e-08  4.0317538038601987e-08  1.4044497746850184e-06  -3.1384992506304955e-08  4.4618611441897361e-07  -1.5416541398579588e-09  2.2319449078256914e-09  3.7702288764785346e-10  -3.6442414823102738e-07  -8.7889665566099716e-11  2.7177886771841638e-09  -1.9365227291987306e-09  4.4489791692804162e-07  1.4533634460243891e-09  1.7622227605913706e-07  -4.7295112385859969e-10  -1.3075452430892656e-09  7.9094376646945816e-11  -1.4220403068285655e-07  2.5763002606616351e-13  -1.4352513248705979e-09  -7.2606012373655969e-10  1.7622143285578410e-07  4.7257651083468614e-10
7.1999999999998900e+00  4.8068217538280220e-06  4.4042088705159798e-06  4.0163440613232723e-06  -2.9322475781106721e-07  -3.7752989646295947e-06  6.9434318183261010e-07  -4.2067208859017633e-06  4.6208676224679389e-07  5.5035436960578193e-06  -3.7765645904637540e-06  1.1001897634007888e-06  -8.3466530714632914e-08  2.3753538168259979e-08  4.7273017895394695e-08  -1.0896026154837000e-06  -5.0931366252497238e-08  7.4981840997202841e-08  3.8681042393058195e-08  1.1642072490290898e-06  3.7721105280917035e-08  4.4808205475670494e-07  -6.1216481609389173e-09  -2.9840456761343356e-09  1.0474549889057278e-09  -3.6474159832214690e-07  3.9506959321721259e-11  7.7651267564727613e-09  -2.7285276183036160e-09  4.4531240885330688e-07  6.1658315001985428e-09  1.7592431518090949e-07  -4.7482796351712876e-10  -1.3133301907905806e-09  8.0260923862684535e-11  -1.4194846549460415e-07  2.5434553517445024e-13  -1.4391591744822275e-09  -7.2721901942700835e-10  1.7592280405373282e-07  4.7445572421984421e-10
7.5999999999998797e+00  3.3452478447762804e-06  5.5142600201472797e-06  5.1320495592102514e-06  -8.4170052191944273e-07  -2.7397694708048033e-06  4.1026629759302031e-07  -5.4624395802194540e-06  8.7185654539777280e-07  4.9333574116167220e-06  -5.1517624589500410e-06  2.0006766508771153e-06  -6.6791462944983653e-08  -2.4952440884547221e-07  2.4959234419626567e-07  -1.2469990089327903e-06  3.5276972574781870e-08  1.2454934237914866e-07  -2.7956265712861359e-07  1.2957096562632596e-06  1.4060535839749883e-07  4.3715784584083759e-07  1.1355734097094550e-09  5.1509221828308962e-09  -1.9424701304510394e-09  -3.5995853408877507e-07  2.5322289908907911e-10  6.7359224940487978e-10  2.0569191791115860e-10  4.4074765823157913e-07  -9.3153779307495309e-10  1.7549917166677358e-07  -4.7244124232925708e-10  -1.3148947277959140e-09  7.9895148431777262e-11  -1.4159705651778175e-07  3.3084833370342456e-13  -1.4435150298321601e-09  -7.2679069099390683e-10  1.7549903552080032e-07  4.7213654992081754e-10
7.9999999999998703e+00  4.3240273760230264e-06  4.7869731519725977e-06  4.9073430303314017e-06  -1.4343371912522476e-06  -4.4814243748227177e-06  -4.9186076299307326e-07  -4.9018348836980414e-06  1.5795471956147330e-06  7.2869063712966123e-06  -5.2391663662504278e-06  1.7899326890462784e-06  2.3336704502372278e-07  1.8525771546525702e-07  -3.0758047537435297e-07  -1.3685011668770881e-06  1.4680457996676768e-07  -1.8249892175617390e-07  -3.7791741841712170e-08  2.0478177844799071e-06  -1.5282464340313900e-07  4.3201302110748034e-07  7.8913325875820812e-09  1.1149437260319152e-08  -2.2992820493446523e-09  -3.5546183435352483e-07  -3.7119523043866522e-10  -6.9651231005004651e-09  1.2337737943757231e-09  4.3641223050853970e-07  -8.2018791750877196e-09  1.7503242312104810e-07  -4.7122599677741146e-10  -1.3154408417147981e-09  7.9570645824023775e-11  -1.4124479977185859e-07  5.0582509634921623e-13  -1.4493964195908853e-09  -7.2686724117469791e-10  1.7503277489142944e-07  4.7104964997622862e-10
8.3999999999998707e+00  6.6186936425464449e-06  3.7875065667381321e-06  3.9221065986569906e-06  -5.8889882822122867e-07  -6.3846044515185722e-06  -5.2307564178821960e-07  -4.0503715939824337e-06  1.4294459979498881e-06  8.7393833305551361e-06  -4.2771387244766030e-06  -5.0397745375869084e-08  1.1116910231417940e-07  4.2654825224440636e-07  -4.3658745171259472e-07  -7.2798828033405169e-07  -1.3133340124874491e-07  -2.3806871635531062e-07  6.6734520273068409e-07  1.3696828653054977e-06  -2.7749722685221243e-07  4.3988128794094349e-07  -2.5800354672601102e-09  -8.0388779177045197e-10  1.9045051414963502e-09  -3.5585398201227662e-07  -2.4442361597406798e-10  4.4498911951542653e-09  -4.1981260504977785e-09  4.3428681156171385e-07  2.4481522349824276e-09  1.7459333900266722e-07  -4.8634782010719494e-10  -1.3413706538993312e-09  8.5749548159571475e-11  -1.4087949991089771e-07  -1.0500889746640833e-13  -1.4404136302606420e-09  -7.3233076507403834e-10  1.7458271434938446e-07  4.8570432711495806e-10
8.7999999999998604e+00  8.8417544004970419e-06  3.5125645836422250e-06  3.5151763594744038e-06  4.7312874132426246e-07  -7.1615550269749276e-06  -3.1651431725650107e-07  -3.7530174976791067e-06  4.6381453875836672e-07  8.8054771787055825e-06  -3.7437069130999641e-06  6.1145400980365546e-07  -2.9734079657390025e-07  -3.4746246326805051e-07  6.0202474954760395e-07  -4.5246964376518289e-07  -2.0011691758173610e-07  1.9437245347926322e-07  1.3734306158386500e-08  -5.1609420750357673e-09  2.4329249517368607e-07  4.3951479128582974e-07  -1.0297874027214553e-08  -6.4817712142734825e-09  2.0325455468058212e-09  -3.5748596051419401e-07  1.2872584048832602e-09  1.3259477951918426e-08  -4.8914023865875780e-09  4.3404312092128394e-07  1.1211163323959350e-08  1.7407980220224185e-07  -4.5811328127566038e-10  -1.2882974734894919e-09  7.3145253296353682e-11  -1.4045769817257787e-07  8.3310158395800076e-13  -1.4457128717157646e-09  -7.1929529118708265e-10  1.7409534137511986e-07  4.5824885751018060e-10
9.1999999999998501e+00  6.3359986216270093e-06  4.2632413393886850e-06  4.1491878129983692e-06  -1.8313378619370989e-07  -4.6590362637236547e-06  3.0496696041233145e-07  -3.9954801374505008e-06  1.8140768739351775e-08  6.3638352690897278e-06  -4.0008247051581860e-06  3.0475193733177088e-06  -1.7760973173902078e-07  -4.3636794614791519e-07  5.3962470264119570e-07  -1.5762467416016982e-06  1.5146285880983790e-07  3.1280399263893079e-07  -9.8103550807577161e-07  1.1950992831771485e-06  3.1764529377402772e-07  4.3496127273417669e-07  -2.0278491050889366e-09  3.7296969145479086e-09  -1.2067000513653733e-09  -3.5925673401616029e-07  -1.2213982682642979e-10  2.4062517090724683e-09  2.0230532464275179e-09  4.3993951382255649e-07  1.8361835114518388e-09  1.7357305202281408e-07  -4.4598260883022991e-10  -1.2632410767589249e-09  7.2196397692888798e-11  -1.4005903501602707e-07  2.0174962816498791e-12  -1.4666330409921161e-09  -7.2288781486607001e-10  1.7358544546150564e-07  4.4692807229857575e-10
9.5999999999998398e+00  -7.8063294511823866e-07  5.6900216224425498e-06  5.6050873107260960e-06  -1.5052757246436477e-06  3.3998893962973615e-07  7.8646741861978140e-07  -5.1477272312044382e-06  8.4397375590711603e-07  1.5678602630269890e-06  -5.0982578211232994e-06  2.2793305529084935e-06  9.0796711812967135e-08  1.2813956928027638e-07  -4.4982940316612693e-07  -1.6634569981421672e-06  1.5845442068675524e-07  -5.9785239204590719e-08  -3.1375215507378922e-07  2.3963953510837870e-06  -8.6343429138099658e-08  4.2357194536810367e-07  7.6652530250905791e-09  1.2756906938329139e-08  -4.1600916958796686e-09  -3.5208198605756491e-07  -2.3304894812994445e-09  -7.1448277019412689e-09  4.1099626016576829e-09  4.3329577369078932e-07  -9.0322541503500151e-09  1.7315490907797034e-07  -5.7641968451962665e-10  -1.4640550803254364e-09  1.2110360227056033e-10  -1.3964520953893275e-07  -3.1053862912503341e-12  -1.3521658260736008e-09  -7.6597599274255206e-10  1.7306498931213615e-07  5.7344894823226684e-10
