# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
2.4800000000001098e+01  1.8461882812231963e-04  1.6963844177484796e-05  -6.0512921956225969e-06  2.2798873100544697e-07  8.7785362402590875e-05  3.8667312914294303e-08  -3.3757860974559370e-05  8.5981330810324421e-07  1.8178184091532769e-04  -1.6930374019718326e-05  -3.3103064029842089e-05  8.6241146087369400e-07  7.3123947121806611e-07  6.4307496514179274e-07  2.9433468244237059e-05  -1.1115666539611043e-07  -8.5582197588468538e-07  9.3599532730034947e-08  -3.3667556435352454e-05  -9.2678040850110770e-07  -4.8908596279718664e-06  8.9596224387246413e-08  2.8906270808122765e-07  -8.0293903252285716e-08  4.1054585787202857e-06  -3.0859317995962876e-08  -8.7327183515958288e-08  3.9990661161366513e-07  -4.3473771603198932e-06  -1.7038192653759995e-07  7.9433333638461894e-09  1.5122528574650187e-07  1.8384373292639787e-07  -2.8536877392293230e-07  -1.7999368756697875e-07  4.6632596491447962e-08  -9.8796630296222062e-08  1.9210784173562341e-07  3.9313871273191590e-07  -1.1888972672128749e-07
2.5200000000001101e+01  1.9212015367386061e-04  1.6965381206661114e-05  -6.7799466918163536e-06  3.5473414746292104e-07  9.2614361298896404e-05  2.1060934331272102e-08  -3.4354265823667172e-05  7.2655209867869684e-07  1.8898710257649957e-04  -1.6926483910179370e-05  -3.7614402099889764e-05  7.7595707559323731e-07  7.0196037908862735e-07  4.3453442316762249e-07  3.3051692301276682e-05  -4.7771614466649134e-08  -6.4978259528121343e-07  1.3112063034772098e-07  -3.7869666072251376e-05  -8.0062326804520056e-07  -6.3750310208144995e-06  5.4107560526335271e-08  9.6780574460659412e-08  -3.7194452814008008e-07  5.0059446943474321e-06  -1.2004180244653619e-08  -2.3036096377860317e-07  6.2328424574320053e-07  -5.4988499216339651e-06  -6.8572350852453732e-08  -2.2770150364469317e-07  1.7318734146305708e-07  2.8517955529039888e-07  -1.5550145808601736e-07  6.7753451554514651e-08  5.7679299723237840e-08  2.2716187691738204e-08  1.1558561867808350e-07  1.7272643665324947e-07  -1.5929406922155188e-07
2.5600000000001199e+01  1.9920786062310798e-04  1.6967507672078362e-05  -7.5296574459143210e-06  4.1631771065075484e-07  9.8096388965834792e-05  2.7927081401675794e-08  -3.4883184717475349e-05  5.9568830517599735e-07  1.9576919833361078e-04  -1.6901547504098864e-05  -4.3325900039576420e-05  7.6305637465457444e-07  5.9526033586835769e-07  1.1174896079862064e-07  3.7365991597258357e-05  1.6597736893300278e-08  -7.4644190168955387e-07  3.8776240988126137e-07  -4.2957651867956480e-05  -7.6313492627807224e-07  -7.7901331872254340e-06  1.7669497193289486e-07  8.8989635091855751e-09  -5.2943645105449582e-07  6.1509857402368918e-06  -2.0988148125810713e-09  -2.8266933923251871e-07  7.9586880582021197e-07  -6.7347783928339919e-06  -1.2880737174176773e-07  -1.8736267449998138e-07  -1.9541276517646267e-08  3.1469477394841429e-08  4.6879240314499194e-08  1.4881887405972609e-07  3.1772948698495303e-09  6.5435773560997480e-08  1.3258903405612318e-08  -1.2556864076693756e-07  9.5015285540394496e-09
2.6000000000001300e+01  2.0570890248158971e-04  1.6994819461765690e-05  -8.1972637216871100e-06  3.7974727452185007e-07  1.0429035486941030e-04  6.5324820306570731e-08  -3.5367490837058947e-05  5.4261918683102173e-07  2.0212443144770268e-04  -1.6893802856240361e-05  -4.9703632323359561e-05  9.0724620993490244e-07  6.3842803593873977e-07  -9.3370478764865717e-08  4.2418070773183076e-05  4.4176628531212464e-09  -1.0268217350320380e-06  6.5353583220872346e-07  -4.8890648042342120e-05  -9.1067494211315341e-07  -8.8230240531218329e-06  3.4447233274350678e-07  1.6218911882729012e-07  -4.1310338777838994e-07  7.1233838457004666e-06  -1.6008540261030243e-08  -3.3590396678167464e-07  6.9436610353463263e-07  -7.8288779551686471e-06  -3.2243799386694743e-07  7.2456989804139012e-08  -6.5492636651270867e-08  -1.8455919856029576e-07  1.4694013185699722e-07  5.9046546751693559e-08  -4.1541907806519688e-08  -1.3567608627041273e-07  1.8898229765693752e-08  -1.2350462298279258e-07  5.6610980291378755e-08
2.6400000000001299e+01  2.1170648091061416e-04  1.7057259526643804e-05  -8.7312461987229702e-06  2.8998729749460076e-07  1.1106965810312589e-04  1.0625962743385528e-07  -3.5851621646483035e-05  5.9143158606921697e-07  2.0817832621813231e-04  -1.6935980544371647e-05  -5.5973210428101377e-05  1.0626100303517399e-06  7.6387056995676296e-07  -1.1673714492147056e-07  4.7726895246916120e-05  -3.4484358561150422e-08  -1.1909686810987114e-06  7.6016247996009394e-07  -5.5076979805001577e-05  -1.0773155014006106e-06  -9.5970621590644487e-06  2.8876386860190998e-07  2.9541918402947409e-07  -1.6027997012068933e-07  7.7666841696284249e-06  -2.5603660804522097e-08  -2.5393158498841251e-07  4.5578064212972142e-07  -8.7632288893656577e-06  -3.2651787155008828e-07  1.9354928086806755e-07  5.4351172474752236e-08  -1.3430844035151549e-07  1.5947825508147691e-07  3.7380619779173455e-08  -3.8499080021617656e-08  -2.8350256978337908e-07  -2.9485655205754900e-09  -5.4322079605029199e-08  -6.8400995429581799e-08
2.6800000000001400e+01  2.1746631317858103e-04  1.7147489864422596e-05  -9.1623747803317194e-06  2.2608979151097158e-07  1.1824271198137255e-04  1.1791045364858232e-07  -3.6367398348864459e-05  6.9880112979889326e-07  2.1408741414809728e-04  -1.7032564762200370e-05  -6.1834234741469242e-05  1.0721537794128204e-06  7.7875425611529023e-07  -1.2644536658948950e-08  5.2773585322335730e-05  -3.3869422018490007e-08  -1.1511637643315638e-06  7.7120387057058880e-07  -6.1069604729776502e-05  -1.0943662694836901e-06  -1.0386357612725597e-05  8.6453686774442806e-08  1.9075797074327558e-07  -5.5543600227952795e-08  8.4235446075196247e-06  -2.2917163272812489e-08  -4.9240955531469029e-08  3.8935524738725860e-07  -9.6848563635075155e-06  -1.3768780740587235e-07  -4.2903442368752100e-08  5.0329880403917683e-08  -2.1319855795986465e-08  1.0797616843162024e-07  1.5753548579611512e-07  -3.9028556892537895e-08  -1.0153589902525534e-07  -1.1646612854916516e-07  -2.5805763474455611e-07  -9.7191004003044635e-08
2.7200000000001499e+01  2.2326318325011232e-04  1.7243872827680097e-05  -9.5624764224537485e-06  2.4374458354470406e-07  1.2568199483948842e-04  9.4706109150918136e-08  -3.6901142106925285e-05  7.8378077566386170e-07  2.1995733543591714e-04  -1.7152079672733486e-05  -6.7425221815843402e-05  9.9021760174228617e-07  7.2821594035181247e-07  1.6167026596064717e-07  5.7498677222362509e-05  -2.5658439796432431e-08  -1.0726456926682250e-06  7.3532258474839262e-07  -6.6916981183498769e-05  -1.0269375459480478e-06  -1.1409413313608172e-05  4.6293558374144249e-08  7.5485524355198355e-08  -1.9261047862307859e-07  9.3402591116876355e-06  -2.2152775438752390e-08  2.9027459325941491e-08  5.2766010074081866e-07  -1.0679725059242030e-05  -7.2037356845685284e-08  -3.9391652439015419e-07  -1.2844163309010318e-07  -5.0938093527737984e-08  -1.1229967222175147e-08  2.7296464490530843e-07  -7.7397000396591561e-08  2.3464497686086599e-07  -1.3601290215253724e-07  -4.6919125817762079e-07  5.6104032236304717e-08
2.7600000000001501e+01  2.2922357469360076e-04  1.7314768863759681e-05  -9.9871370515771567e-06  3.4518178180129394e-07  1.3337183075386657e-04  5.9492920696939731e-08  -3.7391772778646313e-05  7.8602198463124505e-07  2.2581330146950106e-04  -1.7243085107458845e-05  -7.2922462447146011e-05  9.4055969001663450e-07  7.4214895996566658e-07  3.5374132144746195e-07  6.2112749105407375e-05  -5.6093029113169886e-08  -1.0631815871121256e-06  6.0981605003187497e-07  -7.2739783868464356e-05  -9.9932745558710826e-07  -1.2588026300692203e-05  1.9216202698134806e-07  2.0450946925116925e-07  -3.3646952328664946e-07  1.0278250157670907e-05  -1.8035716900310333e-08  -9.2131034975821194e-08  6.1622428531621754e-07  -1.1695221527862447e-05  -1.9618935686967054e-07  -6.6114545372547084e-07  -2.4303794245183833e-07  -1.1976031825269055e-07  -1.4443943420455348e-07  3.8129298495973907e-07  -6.6084465731873965e-08  3.8851840985627459e-07  7.1041525717081873e-08  -4.2697916977236512e-07  2.0566249595536055e-07
2.8000000000001599e+01  2.3527849249456586e-04  1.7333215235981732e-05  -1.0445849242406418e-05  4.8984639625030661e-07  1.4137465909762304e-04  3.8985596964502672e-08  -3.7769801190464772e-05  7.0658189053761953e-07  2.3161261593434250e-04  -1.7266915342302799e-05  -7.8347792738505537e-05  9.3211816429279819e-07  7.6757375928205124e-07  5.0436471379472368e-07  6.6680882138889718e-05  -9.0612087724759416e-08  -1.0734347603843171e-06  4.3162754341706006e-07  -7.8412614337057768e-05  -9.9839036629784965e-07  -1.3559633824659492e-05  2.9212008665789239e-07  3.6321157687891541e-07  -2.4469258460282293e-07  1.0999917148650390e-05  -1.1267478623389096e-08  -2.6316798886471709e-07  5.0366496550485875e-07  -1.2720013277356096e-05  -2.9678348853542545e-07  -1.0860654055361687e-06  -1.2999440480646550e-07  3.4484935656579399e-09  -2.0180969711049671e-07  7.1076337591433232e-07  3.7109915904684282e-08  2.5606516830605972e-07  3.3397883358750902e-07  -5.5436757554187117e-07  1.6731676889513038e-07
2.8400000000001601e+01  2.4123534789319612e-04  1.7300944092338317e-05  -1.0902793294083769e-05  6.2649909132034642e-07  1.4977282438733097e-04  4.3360292118116031e-08  -3.8010634182352896e-05  5.9912553900233464e-07  2.3727485264315887e-04  -1.7226753344784718e-05  -8.3559262637088622e-05  9.2862045244074360e-07  7.1265823061057085e-07  5.8123665600555466e-07  7.1072210426068266e-05  -8.1341889222166176e-08  -1.0657913331880932e-06  3.0865819257319537e-07  -8.3733920346245130e-05  -9.7650966548164507e-07  -1.4172202451327928e-05  2.5992594680978667e-07  2.3519037430672991e-07  -3.1426114629532531e-08  1.1635014005165970e-05  -1.2356778945243716e-08  -3.7815125005307891e-07  3.0256843162058304e-07  -1.3757336408627349e-05  -2.7327225310466885e-07  -1.7501740608038945e-06  1.0218489183204201e-07  2.5800522425745789e-07  -1.5510494886203261e-07  1.2790880663969625e-06  9.1430351640762883e-08  -2.9459589602275437e-08  4.1578872313320283e-07  -1.1683132281722135e-06  -4.5776169765075412e-08
2.8800000000001699e+01  2.4690152357456619e-04  1.7255394070100194e-05  -1.1298969642114728e-05  7.1880944335981299e-07  1.5863214910503628e-04  6.4766692869912665e-08  -3.8152776996122672e-05  5.2380437078797563e-07  2.4271721795329833e-04  -1.7167437565570745e-05  -8.8325628782323144e-05  9.4861658011589752e-07  6.4146963895603835e-07  5.9206945836771106e-07  7.5127461737154304e-05  -4.6300672676182762e-08  -1.0703138543664165e-06  2.7772893203987231e-07  -8.8570639493209269e-05  -9.7295832376304619e-07  -1.4729901405759047e-05  2.0234294764807112e-07  -2.8136462313620635e-08  3.9779227943525370e-08  1.2336608651294226e-05  -3.3794185107175900e-09  -3.9283256947767497e-07  1.8159984505020799e-07  -1.4683069675686133e-05  -2.0451801281020112e-07  -2.1817658206875787e-06  2.1152581879625151e-07  2.7910481614672189e-07  -4.9131240003276564e-08  1.7115236900090063e-06  1.1872823780469127e-08  -2.5296334508729285e-07  3.3211125302748454e-07  -1.7696056085834104e-06  -2.1263333882376263e-07
2.9200000000001801e+01  2.5218488541320708e-04  1.7241708865340558e-05  -1.1587433388774598e-05  7.5578110127403780e-07  1.6798721807383886e-04  8.8841071048939354e-08  -3.8259079803177861e-05  5.0382673875627162e-07  2.4789156587788858e-04  -1.7139657799790857e-05  -9.2462198431405567e-05  1.0121464831017326e-06  6.6809056814871664e-07  5.6649931869796919e-07  7.8714940720985964e-05  -2.7692709773883207e-08  -1.0993138011008962e-06  2.9728303489142305e-07  -9.2792091304188048e-05  -1.0346334331890978e-06  -1.5543283576162942e-05  2.0548250663138749e-07  -4.2706855425610673e-08  2.2381729796059627e-08  1.3053911584550214e-05  2.3819238713689831e-08  -2.9664133261578422e-07  1.7642188398239775e-07  -1.5486485960893664e-05  -1.8452048479570481e-07  -2.0289982789648322e-06  1.2709148272123546e-07  -1.6371749339440194e-08  6.7822587192557742e-08  1.7120291185869890e-06  -7.3687674503142864e-08  -2.7555451352972643e-07  2.4359619578395763e-07  -1.8411771956376644e-06  -1.7235936109501899e-07
2.9600000000001799e+01  2.5712821171425834e-04  1.7273630045851393e-05  -1.1761525119615432e-05  7.5226599749108989e-07  1.7783086971149642e-04  1.0681674283202642e-07  -3.8358477847271898e-05  5.1631440279792767e-07  2.5280987880478849e-04  -1.7158510268980272e-05  -9.5900737061517505e-05  1.0828713549850816e-06  7.9652857593681920e-07  5.4238767093767579e-07  8.1716022009242005e-05  -3.2961745036520397e-08  -1.1315233056361046e-06  3.1870644627343039e-07  -9.6274899370430865e-05  -1.1254033397637063e-06  -1.6488507424537252e-05  2.8128181622635406e-07  2.4090066619369735e-07  2.1039033306944687e-07  1.3778940884745133e-05  2.6753690152030770e-08  -2.0735861155756941e-07  1.5725317593705109e-07  -1.6466596429504866e-05  -2.6502582393141879e-07  -1.6340212776052740e-06  2.4982669412452314e-08  -2.0894529409986593e-07  1.5785553272791156e-07  1.4628677317494509e-06  -7.0986244711804464e-08  -1.5964052965636922e-07  2.0076979593390474e-07  -1.6268977879563895e-06  -7.1365440923980079e-08
3.0000000000001901e+01  2.6186878329263145e-04  1.7324630712972184e-05  -1.1851473928828045e-05  7.4027208451681576e-07  1.8811137894962548e-04  1.1964523890058711e-07  -3.8425504356712778e-05  5.1929440365755737e-07  2.5753985210085547e-04  -1.7196305207400422e-05  -9.8671576238410630e-05  1.1132789995245257e-06  9.3508013122603051e-07  5.4192474576471334e-07  8.4092815013467854e-05  -4.5794186556757978e-08  -1.1558700392625413e-06  3.1469795982947299e-07  -9.9016325030165409e-05  -1.1740639865637588e-06  -1.7254060482748863e-05  3.9397430384418746e-07  5.4480510069081819e-07  6.3496948492727239e-07  1.4627299668642285e-05  -1.2980318685700054e-08  -2.3823643908537292e-07  -4.7606791784128899e-08  -1.7800576271137985e-05  -4.1249274120102125e-07  -1.6303061042346114e-06  2.0491002401007743e-08  -4.8058198906631002e-08  1.6478504341142497e-07  1.4044203289590133e-06  -5.4279321285962696e-08  -7.2858183595050008e-08  1.7891155247970760e-07  -1.6569595571152862e-06  -8.5943955945924825e-08
3.0400000000001999e+01  2.6655229663901867e-04  1.7356806601118794e-05  -1.1890926789649117e-05  7.5057699892006080e-07  1.9875245835785976e-04  1.3322540484054053e-07  -3.8410022228054148e-05  4.8831628941626159e-07  2.6216975894981774e-04  -1.7213987147180475e-05  -1.0090426159978705e-04  1.1032317343731345e-06  9.9538854301178168e-07  5.3840893080077192e-07  8.5973869597717915e-05  -5.4662623657374746e-08  -1.1748160814127358e-06  2.9353417297338745e-07  -1.0116533846615987e-04  -1.1598647787980990e-06  -1.7962605824825356e-05  4.4945996827344356e-07  6.5488958455003459e-07  9.6484341895775118e-07  1.5677099698402033e-05  -4.3347756538717256e-08  -2.8736168978405503e-07  -3.8206789117250838e-07  -1.9260011459906275e-05  -4.8993258407387059e-07  -2.2442079735264010e-06  1.1824864164807495e-08  1.3265184264597303e-07  5.6594532625394344e-08  1.7716535424491542e-06  -6.8672043462619463e-08  -6.3469144976780359e-08  2.1036103515522030e-07  -2.0860062786531654e-06  -9.6343225836998624e-08
3.0800000000002001e+01  2.7125709991351633e-04  1.7354512402359245e-05  -1.1885241549049424e-05  7.9482489878559373e-07  2.0969186584188148e-04  1.5078924478916943e-07  -3.8278701140695729e-05  4.3108225620535742e-07  2.6676384795145221e-04  -1.7196318663932863e-05  -1.0282910515585829e-04  1.0948500900235387e-06  9.6117050206986851e-07  4.6783198833928824e-07  8.7612331928838488e-05  -5.4287427389812320e-08  -1.1898477207858690e-06  3.0637473236709240e-07  -1.0294270174747579e-04  -1.1249857357390433e-06  -1.9270024002660767e-05  4.0075025956468513e-07  5.8286186461677901e-07  9.5759089591804338e-07  1.7010974300712986e-05  -3.5252065700594372e-08  -2.4310216299430472e-07  -5.5103833167923204e-07  -2.0775761970357124e-05  -4.3266584574451230e-07  -3.1464960085056793e-06  -3.3778208785313839e-08  3.0803278322581054e-08  -1.0333046323806381e-07  2.4256497453418054e-06  -5.7740065503635630e-08  -7.0168681149249275e-08  3.2452930967088873e-07  -2.7204807283927239e-06  3.9197095554421500e-09
3.1200000000002099e+01  2.7597047375809070e-04  1.7330977024304971e-05  -1.1809176412582128e-05  8.6194077221968545e-07  2.2091361903799560e-04  1.6978322042015392e-07  -3.8029467350187925e-05  3.7257634847318130e-07  2.7133366927634313e-04  -1.7158407823461319e-05  -1.0469337983331463e-04  1.1282721080369229e-06  8.9675254686438109e-07  2.9906132312465669e-07  8.9235604309703551e-05  -4.1002779166174251e-08  -1.2078709868387323e-06  4.0492057930452797e-07  -1.0456033095354346e-04  -1.1270158903763814e-06  -2.1642967635534298e-05  3.4739146789870462e-07  4.5099092897170447e-07  7.4990700870078500e-07  1.8776952797924019e-05  -3.9460564863575268e-08  -2.4994723433454324e-07  -4.3247996716609078e-07  -2.2790255589168652e-05  -3.7552321774320056e-07  -3.8711750838205384e-06  1.8879676442211421e-08  -1.0997824964060462e-07  -1.7221850004887926e-07  3.0375213758722558e-06  -1.0913814248684783e-08  -7.9866740288841801e-08  4.3956307338337355e-07  -3.3132692413980549e-06  2.5249696300270374e-08
3.1600000000002101e+01  2.8061508559214471e-04  1.7309116261270074e-05  -1.1629915405719630e-05  9.3028417433872762e-07  2.3245314415745082e-04  1.8522777714507621e-07  -3.7676564003796408e-05  3.3116955192148861e-07  2.7583766522838602e-04  -1.7125063559875255e-05  -1.0663750745435649e-04  1.2048247125108180e-06  8.8737094808359647e-07  8.9363453212689066e-08  9.0935911220062414e-05  -1.9514411979882436e-08  -1.2442699586971494e-06  5.7614208789973382e-07  -1.0618900916187923e-04  -1.1886950319206592e-06  -2.4763165708125485e-05  3.7801868794751170e-07  3.4272621099163409e-07  6.0518550941685064e-07  2.0993384632349859e-05  -8.9789844931464201e-08  -4.4227013462339027e-07  -2.4450403749173712e-07  -2.5572769444094335e-05  -4.3556235823455464e-07  -4.2610601018047132e-06  1.4872863150806679e-07  4.7331457536227792e-09  -6.1049855633703131e-08  3.3905451086812552e-06  1.3323197895259773e-08  -9.7265918013843998e-08  4.3447137289114393e-07  -3.7475613037975614e-06  -1.2345825526515521e-07
3.2000000000002203e+01  2.8509529615664930e-04  1.7300364048923328e-05  -1.1329726366667036e-05  9.8384279554815327e-07  2.4437581306320370e-04  1.9501921257564831e-07  -3.7229184574760050e-05  3.0821303247631640e-07  2.8020396461860426e-04  -1.7108047779692894e-05  -1.0865652540631511e-04  1.2844562556074446e-06  9.5689966812978425e-07  -4.7998001131165541e-08  9.2693607521534139e-05  -6.2314800806760589e-09  -1.3051961439799137e-06  7.3122853620357362e-07  -1.0795049958688809e-04  -1.2811527989260315e-06  -2.7972001102759230e-05  4.1819909466129198e-07  2.6434304206526963e-07  5.7938781068044142e-07  2.3482998998173210e-05  -1.2768651008032926e-07  -6.2524460627225586e-07  -1.6220025952976066e-07  -2.8710770084193751e-05  -5.0530855261961260e-07  -4.5446493821125981e-06  1.5798177526911470e-07  1.9562025688815457e-07  1.0903718874491362e-07  3.5928869752517837e-06  -5.6637139388878386e-09  -7.5363632460907738e-08  3.3847537933742978e-07  -4.1197557609974164e-06  -2.0505108482278310e-07
3.2400000000002102e+01  2.8933583988704917e-04  1.7299393983823384e-05  -1.0909583794258080e-05  1.0205597312345163e-06  2.5674559181314608e-04  2.0156093699630013e-07  -3.6682199676278779e-05  2.9390356105187659e-07  2.8436057954162221e-04  -1.7100533488894007e-05  -1.1069607600217416e-04  1.3211097620789488e-06  1.0499694459026111e-06  -4.0666156336854685e-08  9.4494807995694529e-05  -1.4810688675141761e-08  -1.3709213982421944e-06  7.7116068641495237e-07  -1.0992650918839894e-04  -1.3489936446621855e-06  -3.1126961442543444e-05  3.8574894128288290e-07  2.2662429224298845e-07  5.5395467346742721e-07  2.6152968869989279e-05  -9.0120914168361453e-08  -5.5959095804310268e-07  -9.2320761450176402e-08  -3.1770782568649892e-05  -4.5457114228052777e-07  -5.1151971217432610e-06  5.9943559310381101e-08  1.9023921973441911e-07  6.8465109506405248e-08  4.0026039374820759e-06  -3.2905521546682753e-08  -2.7828596244037677e-08  3.4581722634083844e-07  -4.6495611585426578e-06  -1.1041880303029402e-07
3.2800000000002001e+01  2.9330012795736809e-04  1.7293467389483784e-05  -1.0376735418535514e-05  1.0496433250696759e-06  2.6960214428891466e-04  2.0888190808777616e-07  -3.6020181409737707e-05  2.7781166758329355e-07  2.8825782355891295e-04  -1.7087702711851399e-05  -1.1281053873439437e-04  1.3046001851620345e-06  1.0953439476500264e-06  7.8048382352910449e-08  9.6434621492705476e-05  -3.7899918612315984e-08  -1.4041357702109753e-06  6.6951742339426334e-07  -1.1219826894324887e-04  -1.3556593979753106e-06  -3.4689334508843056e-05  3.4931038100180778e-07  2.8616120372858014e-07  4.4581397685099830e-07  2.9168935123273950e-05  -1.0994978041678686e-08  -3.5379208268663178e-07  6.7123131297397222e-08  -3.5010914110030344e-05  -3.6806061471595966e-07  -6.1777106990506180e-06  7.4172097356674555e-08  1.0869505347127570e-07  -2.4451302849779468e-07  4.8290821266684587e-06  -3.6207743969952267e-08  -6.1811779430951666e-08  5.4477051664242583e-07  -5.4608778229058076e-06  -6.6839582715685402e-08
3.3200000000001999e+01  2.9698689930903301e-04  1.7274036130194899e-05  -9.7317400826284466e-06  1.0826707253860016e-06  2.8295546523865065e-04  2.1908002697982856e-07  -3.5226081250333899e-05  2.5469308042902787e-07  2.9187589043469042e-04  -1.7059809893154569e-05  -1.1524034123554220e-04  1.2672438504932431e-06  1.0745682816829918e-06  1.9834560483922904e-07  9.8716094296783674e-05  -5.0335859922270635e-08  -1.3812530619870472e-06  4.9668625931203441e-07  -1.1488880915838515e-04  -1.3110543899440848e-06  -3.9095417929749704e-05  3.9780241829587974e-07  4.4477461896883332e-07  2.7168917928437972e-07  3.2750373426166206e-05  3.1509549956423441e-08  -2.8183163133452387e-07  2.5506226188173118e-07  -3.9009497011191045e-05  -3.8983068129217764e-07  -7.4733614285968344e-06  2.1476286828492394e-07  1.7326894000934614e-07  -5.0107478946578255e-07  5.8648467462285584e-06  -1.9664747374098153e-08  -1.8977913145475753e-07  7.3244740748618388e-07  -6.4943698028571478e-06  -1.9791687500542933e-07
3.3600000000001899e+01  3.0041269674139685e-04  1.7241171653462999e-05  -8.9655040696757496e-06  1.1258484358930094e-06  2.9679549414032022e-04  2.3160303139519436e-07  -3.4287344743855240e-05  2.2453363187027982e-07  2.9521880938494473e-04  -1.7016956600545756e-05  -1.1831157476092565e-04  1.2537217311053329e-06  1.0294282174273476e-06  2.2427266711206862e-07  1.0154112903898080e-04  -3.3909693627638313e-08  -1.3218579326229464e-06  3.6677049281716999e-07  -1.1814448979802842e-04  -1.2624259493446378e-06  -4.4320216606361160e-05  4.8970060414707564e-07  5.8714551478670852e-07  9.2143683048850887e-08  3.6908538665477640e-05  1.8637666489076034e-08  -3.9384564965148972e-07  3.9991704661807399e-07  -4.3921682720977586e-05  -4.9146515074851749e-07  -8.5133417993722117e-06  2.6911436105480292e-07  2.8985629007400545e-07  -4.0104712153613225e-07  6.7610825657672489e-06  -1.1722815976160596e-08  -2.5809265943480013e-07  6.7405529576553490e-07  -7.5803307030969211e-06  -3.0995812619847097e-07
3.4000000000001798e+01  3.0359306766043715e-04  1.7200473929415197e-05  -8.0645564179366918e-06  1.1779873788360128e-06  3.1110713690364448e-04  2.4504852690824149e-07  -3.3197499737595490e-05  1.8991643195441414e-07  2.9830118272365934e-04  -1.6965286100293909e-05  -1.2221796605176591e-04  1.2901137913129419e-06  1.0190330571746970e-06  1.4207510919645704e-07  1.0498152793069997e-04  2.9141621873717224e-09  -1.2868922039175138e-06  3.5573564665204513e-07  -1.2204547484733780e-04  -1.2622884551444008e-06  -4.9994394066571308e-05  5.3256648527084161e-07  6.0096309942679652e-07  -3.2689092534130161e-08  4.1433853323196291e-05  -1.4503905477433186e-08  -5.2764637549755247e-07  5.1337170097659794e-07  -4.9413402479386485e-05  -5.5169660932698132e-07  -9.2123819579754149e-06  1.7194547097953853e-07  2.7090002651706736e-07  -1.3996126566218998e-07  7.4511232206280424e-06  -1.8246825441457837e-08  -1.5449335412292173e-07  4.5489503924183530e-07  -8.5423687606304406e-06  -2.3956749749623520e-07
3.4400000000001697e+01  3.0653293161569121e-04  1.7157710256533429e-05  -7.0167893884093367e-06  1.2336725564474717e-06  3.2588132986238977e-04  2.5876885747384205e-07  -3.1954335393151131e-05  1.5352293439682505e-07  3.0113573031319730e-04  -1.6910948090140771e-05  -1.2686796656199493e-04  1.3750503156952182e-06  1.0760726022197492e-06  1.6914030179260757e-08  1.0893444654090523e-04  3.1066886443833664e-08  -1.3360158857035391e-06  4.5503146477755140e-07  -1.2652461622353572e-04  -1.3368297776916604e-06  -5.5720846078170017e-05  5.1177994516723798e-07  5.1047257902264180e-07  -6.5430782571634335e-08  4.6054582710214353e-05  -4.2911902891818632e-08  -5.6395945147620065e-07  6.0443088516248792e-07  -5.5074274020786769e-05  -5.3929393291636776e-07  -1.0021405698412247e-05  8.3828738423656490e-08  1.7492593146110396e-07  -1.2199693862449176e-07  8.1320493650461163e-06  -1.0350595115499740e-08  6.9987779863933462e-09  3.7313861147606635e-07  -9.3649882244706934e-06  -9.4015214887554362e-08
3.4800000000001603e+01  3.0922763608584808e-04  1.7115677742485527e-05  -5.8130648788726940e-06  1.2879891380068991e-06  3.4111829343931024e-04  2.7270262708293495e-07  -3.0556416181347140e-05  1.1699053678510370e-07  3.0372694735273682e-04  -1.6857049971592200e-05  -1.3193287032963561e-04  1.4850300103518446e-06  1.1907514520877037e-06  -6.3841681248180684e-08  1.1319281438012159e-04  2.6144488811022614e-08  -1.4722557762256978e-06  5.8735015439137687e-07  -1.3138499221693021e-04  -1.4690056959451035e-06  -6.1241933108088835e-05  4.7488396749599546e-07  4.3547187065763228e-07  -3.7721432124003125e-09  5.0567950571221555e-05  -6.2661488146432903e-08  -5.1041303231894291e-07  6.3853094267084641e-07  -6.0644714080419833e-05  -5.0726847819057235e-07  -1.1265796184867338e-05  1.2483358643749567e-07  1.5312341833602575e-07  -3.3418643605225970e-07  8.9607947742530330e-06  1.5817215707770054e-08  -7.2821964132101886e-09  5.2604677138891080e-07  -1.0292791407380118e-05  -7.0185271786085704e-08
