# time  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16  chi_mean_R24  chi_min_R24  chi_max_R24  lapse_mean_R24  lapse_min_R24  lapse_max_R24  K_mean_R24  K_min_R24  K_max_R24  chi_mean_R32  chi_min_R32  chi_max_R32  lapse_mean_R32  lapse_min_R32  lapse_max_R32  K_mean_R32  K_min_R32  K_max_R32  chi_mean_R40  chi_min_R40  chi_max_R40  lapse_mean_R40  lapse_min_R40  lapse_max_R40  K_mean_R40  K_min_R40  K_max_R40
4.9599999999998701e+01  1.0000003049242763e+00  9.9867557782085759e-01  1.0013123191597355e+00  1.0000011699334137e+00  9.9934874673134844e-01  1.0006172703067462e+00  5.9255072812876019e-08  -3.3361124370179023e-06  3.5425803382547678e-06  1.0000012028920415e+00  9.9946310937212368e-01  1.0005422145017231e+00  1.0000000598718621e+00  9.9972976394799373e-01  1.0002600557681121e+00  2.8183673358205933e-08  -3.0819364827467181e-06  3.1871683005146606e-06  1.0000008877018942e+00  9.9970894072699013e-01  1.0002945072453522e+00  9.9999995575706602e-01  9.9984904291440013e-01  1.0001466669699628e+00  -1.7893858644244236e-08  -1.5807204283505522e-06  1.5030436220866950e-06  1.0000006454394448e+00  9.9981700925562178e-01  1.0001847528696000e+00  9.9999990556876994e-01  9.9990611979886301e-01  1.0000925705491581e+00  -3.4224652027750095e-08  -1.2525255881580980e-06  1.1057970243870617e-06
5.0399999999998499e+01  1.0000002750010073e+00  9.9867505061387574e-01  1.0013119636075194e+00  1.0000010721106234e+00  9.9934829533297231e-01  1.0006159489832205e+00  7.5209899694960305e-08  -3.1660025788888574e-06  3.0482801823101665e-06  1.0000012055006335e+00  9.9946396277483718e-01  1.0005412442003481e+00  1.0000000231679600e+00  9.9972582834638180e-01  1.0002638918549589e+00  1.7365387498229555e-08  -2.3094379401127675e-06  2.4604325795201916e-06  1.0000008753922098e+00  9.9970900552609654e-01  1.0002944706430317e+00  9.9999998760240127e-01  9.9984830060707208e-01  1.0001472236463296e+00  -2.1438317217352375e-08  -1.6591115235664326e-06  1.6761121796040333e-06  1.0000006287752197e+00  9.9981693366159408e-01  1.0001848917751324e+00  9.9999995676876585e-01  9.9990656746048179e-01  1.0000921472032724e+00  -2.9342997537911657e-08  -1.0634431292131947e-06  1.0710933485555329e-06
5.1199999999998397e+01  1.0000002555277727e+00  9.9867559326520794e-01  1.0013103787452409e+00  1.0000009462737860e+00  9.9934552225404716e-01  1.0006170566644825e+00  8.9457292160643417e-08  -3.0447846060268860e-06  4.0103862285431804e-06  1.0000012013611714e+00  9.9946439158106037e-01  1.0005407937762818e+00  1.0000000034891641e+00  9.9972331713939389e-01  1.0002661382343081e+00  7.9439724629025636e-09  -1.8914686683154032e-06  1.9984801863650593e-06  1.0000008626102974e+00  9.9970876138421971e-01  1.0002945684537050e+00  1.0000000229445545e+00  9.9984849742350856e-01  1.0001473016041580e+00  -2.2411131703887119e-08  -1.6535331024709996e-06  1.5549606386410054e-06  1.0000006160337103e+00  9.9981716759922656e-01  1.0001848374086524e+00  9.9999999956667107e-01  9.9990611258006290e-01  1.0000921330686847e+00  -2.4410431897384192e-08  -1.0854578436145837e-06  1.1413715448221576e-06
5.1999999999998202e+01  1.0000002307488822e+00  9.9867862757848658e-01  1.0013060382542458e+00  1.0000008180714373e+00  9.9933685053905874e-01  1.0006245663608571e+00  7.6823783054837966e-08  -6.0482467175907453e-06  6.7184372715109245e-06  1.0000011938047315e+00  9.9946473330368202e-01  1.0005405444367554e+00  9.9999999540753493e-01  9.9972146320912136e-01  1.0002674653537118e+00  2.6857707026047005e-09  -1.6995683563382431e-06  1.7760947792368021e-06  1.0000008502012667e+00  9.9970849342848755e-01  1.0002946583156007e+00  1.0000000587783391e+00  9.9984905788373346e-01  1.0001471760150280e+00  -2.2207680315106010e-08  -1.5683718080311929e-06  1.4956422010534190e-06  1.0000006054653414e+00  9.9981744118389648e-01  1.0001846178605331e+00  1.0000000356364116e+00  9.9990599057739860e-01  1.0000921655104331e+00  -2.0754709237596940e-08  -1.1783614909730453e-06  9.7807932657165637e-07
5.2799999999998100e+01  1.0000001837309558e+00  9.9868068410616306e-01  1.0013025676204399e+00  1.0000007295841433e+00  9.9932800149955292e-01  1.0006325378845378e+00  4.3949001523768986e-08  -3.6702323198663678e-06  4.2620493310748052e-06  1.0000011840177430e+00  9.9946485239307981e-01  1.0005404299185265e+00  9.9999999490146385e-01  9.9972030333567863e-01  1.0002681858303983e+00  -2.4973540476936090e-09  -1.7133830877077934e-06  1.8806555023242072e-06  1.0000008387974575e+00  9.9970844596443686e-01  1.0002946468687000e+00  1.0000000929464559e+00  9.9984929441664050e-01  1.0001471438201690e+00  -1.9909552291193867e-08  -1.3483048229444354e-06  1.4141410131792755e-06  1.0000005966980425e+00  9.9981751779165173e-01  1.0001844395887907e+00  1.0000000659434292e+00  9.9990565655030628e-01  1.0000925664177871e+00  -1.7048144620747501e-08  -1.2458226409771079e-06  1.0014526762732572e-06
5.3599999999997898e+01  1.0000001146224238e+00  9.9868041304870225e-01  1.0013015036294322e+00  1.0000006945600224e+00  9.9932369586794412e-01  1.0006358097129633e+00  1.4008298553503754e-08  -2.5985358586458737e-06  3.3233010799233809e-06  1.0000011693323512e+00  9.9946458982085207e-01  1.0005404459165668e+00  1.0000000058775176e+00  9.9972011873909072e-01  1.0002684032049631e+00  -1.1921361527538678e-08  -1.5592393606202398e-06  1.7197340195713763e-06  1.0000008307328692e+00  9.9970856598007274e-01  1.0002945948343076e+00  1.0000001201406159e+00  9.9984910676136829e-01  1.0001472373953428e+00  -1.3353122007149792e-08  -1.2785816943929985e-06  1.3232154816870947e-06  1.0000005897026549e+00  9.9981749247929386e-01  1.0001843418817948e+00  1.0000000906281714e+00  9.9990560683613472e-01  1.0000929078189462e+00  -1.4149005823144012e-08  -1.0668600908702255e-06  9.9416256546060846e-07
5.4399999999997704e+01  1.0000000338725252e+00  9.9867999642152228e-01  1.0013007140908821e+00  1.0000006975235309e+00  9.9932092935682904e-01  1.0006371691100202e+00  -2.7250795323226583e-09  -2.3358089220592967e-06  2.7790841427292209e-06  1.0000011474797093e+00  9.9946413649786492e-01  1.0005405148816890e+00  1.0000000340700992e+00  9.9972065640479568e-01  1.0002683250214486e+00  -2.2932027127201891e-08  -1.4116903068672833e-06  1.4923850480183650e-06  1.0000008279593926e+00  9.9970873435845020e-01  1.0002944851711617e+00  1.0000001346113723e+00  9.9984871047646473e-01  1.0001474859040387e+00  -4.8757830519378108e-09  -1.3577630647962874e-06  1.4016610476765899e-06  1.0000005829657046e+00  9.9981759343243981e-01  1.0001842171472639e+00  1.0000001127248190e+00  9.9990536013095466e-01  1.0000932624980985e+00  -1.3804285230882557e-08  -1.0897412841491057e-06  1.0555916576380365e-06
5.5199999999997601e+01  9.9999994823494120e-01  9.9867957879985592e-01  1.0012997326967996e+00  1.0000007206589772e+00  9.9931864121611047e-01  1.0006382015963999e+00  -1.2158543355241373e-08  -2.2021120742789877e-06  2.3509592295507174e-06  1.0000011213315911e+00  9.9946384574319458e-01  1.0005405117974302e+00  1.0000000758417094e+00  9.9972111534574848e-01  1.0002682844036774e+00  -2.7550924348592077e-08  -1.4460629686133805e-06  1.5282796372030211e-06  1.0000008284731594e+00  9.9970890554157610e-01  1.0002942906059344e+00  1.0000001381791872e+00  9.9984825130066568e-01  1.0001479403754543e+00  -6.7712115115611786e-10  -1.2280830789206153e-06  1.2695887762893285e-06  1.0000005760715420e+00  9.9981775993802757e-01  1.0001841310771578e+00  1.0000001343088432e+00  9.9990494997124335e-01  1.0000935757379006e+00  -1.2512153000433319e-08  -1.1949495202579989e-06  1.1286470987377928e-06
5.5999999999997399e+01  9.9999985636329325e-01  9.9867872090933318e-01  1.0012988104949783e+00  1.0000007608054393e+00  9.9931745331422650e-01  1.0006388637518047e+00  -2.4662569874561775e-08  -2.0894000014758239e-06  2.3589480027399030e-06  1.0000010977922631e+00  9.9946382100621267e-01  1.0005404416269528e+00  1.0000001165591843e+00  9.9972100843891487e-01  1.0002683654500861e+00  -2.1763117300867054e-08  -1.4712607486869792e-06  1.5809375078947524e-06  1.0000008277607026e+00  9.9970898279581732e-01  1.0002941444460858e+00  1.0000001402051888e+00  9.9984789858785750e-01  1.0001484052397638e+00  -2.5100882812098279e-09  -1.1562270550166161e-06  1.2657323391200749e-06  1.0000005719838039e+00  9.9981779485663258e-01  1.0001841695976221e+00  1.0000001502258973e+00  9.9990476204408674e-01  1.0000936162304290e+00  -6.8632749774655181e-09  -1.1876999412532516e-06  1.0755365443411109e-06
5.6799999999997297e+01  9.9999975346022807e-01  9.9867752113725405e-01  1.0012981520112108e+00  1.0000008264543709e+00  9.9931729149953052e-01  1.0006388724257596e+00  -4.2362145527164655e-08  -2.4715001864627117e-06  2.6725198642861695e-06  1.0000010806951414e+00  9.9946383642354397e-01  1.0005404282113286e+00  1.0000001437286616e+00  9.9972066811253191e-01  1.0002683578370077e+00  -1.2550431714568391e-08  -1.8107119189037150e-06  1.5408553160015776e-06  1.0000008246285392e+00  9.9970899263335866e-01  1.0002941261861693e+00  1.0000001461681685e+00  9.9984772346694484e-01  1.0001485973937991e+00  -4.3226781393851453e-09  -1.2625261184336805e-06  1.3141356920257588e-06  1.0000005714410980e+00  9.9981768366012091e-01  1.0001842650458810e+00  1.0000001571055606e+00  9.9990491517353897e-01  1.0000934391978422e+00  -2.6447094307152889e-09  -1.2349466000689202e-06  1.2377550576375195e-06
5.7599999999997102e+01  9.9999964085122484e-01  9.9867626700999457e-01  1.0012977314951417e+00  1.0000009181407445e+00  9.9931754759329505e-01  1.0006381006664369e+00  -5.3961036843804257e-08  -2.4151064955949804e-06  2.5664807257053656e-06  1.0000010658079526e+00  9.9946376112965429e-01  1.0005404296804985e+00  1.0000001612414713e+00  9.9972045841182722e-01  1.0002682827565099e+00  -1.1043601820998335e-08  -1.5306561384613100e-06  1.6280987590532483e-06  1.0000008224771446e+00  9.9970902268100925e-01  1.0002941851238762e+00  1.0000001512590853e+00  9.9984758499400517e-01  1.0001485507032708e+00  -1.2740932656828327e-09  -1.3065644742512183e-06  1.2362619412534905e-06  1.0000005702975412e+00  9.9981756967692281e-01  1.0001843133703736e+00  1.0000001620939694e+00  9.9990518144479967e-01  1.0000932850434372e+00  -4.2542860516030444e-09  -9.8082560418108306e-07  1.0455990668950534e-06
5.8399999999997000e+01  9.9999952816928661e-01  9.9867521787466340e-01  1.0012972141212255e+00  1.0000010170545814e+00  9.9931751903132349e-01  1.0006371888045755e+00  -5.0227163391693981e-08  -2.0392798012580380e-06  2.1926287582704694e-06  1.0000010460033182e+00  9.9946372063582922e-01  1.0005403153262125e+00  1.0000001841552557e+00  9.9972019935825940e-01  1.0002684259150161e+00  -1.8404579014600644e-08  -1.7727327583927277e-06  1.5203301936424586e-06  1.0000008235747746e+00  9.9970900545138131e-01  1.0002943070349783e+00  1.0000001494935131e+00  9.9984754332397163e-01  1.0001483313587194e+00  3.1092207948227981e-09  -1.2489953690958965e-06  1.2472912731889916e-06  1.0000005672059160e+00  9.9981757070524646e-01  1.0001842848934439e+00  1.0000001702999852e+00  9.9990527212093594e-01  1.0000932909302989e+00  -5.1687543899006898e-09  -9.8906731945370866e-07  1.0160080071340813e-06
5.9199999999996798e+01  9.9999942263169872e-01  9.9867457401018600e-01  1.0012962124292901e+00  1.0000011024875379e+00  9.9931657529774276e-01  1.0006371058806953e+00  -3.8653075881931449e-08  -1.7076262484932966e-06  2.1307760607771180e-06  1.0000010197433531e+00  9.9946372470568390e-01  1.0005402258160416e+00  1.0000002203432037e+00  9.9971976733076073e-01  1.0002685964232427e+00  -2.6014612546738873e-08  -1.5736332129091425e-06  1.4679196677942044e-06  1.0000008250911292e+00  9.9970889955843023e-01  1.0002944280375821e+00  1.0000001444121336e+00  9.9984770244799648e-01  1.0001480203343260e+00  1.9513857765392083e-09  -1.4660662883064806e-06  1.3404960699377976e-06  1.0000005661426350e+00  9.9981766786589743e-01  1.0001842399907603e+00  1.0000001754618817e+00  9.9990511586091857e-01  1.0000933799073930e+00  -5.8926067636919143e-10  -1.0777200526516741e-06  9.4294345028653035e-07
5.9999999999996597e+01  9.9999932091961652e-01  9.9867406282282378e-01  1.0012949948837087e+00  1.0000011739606336e+00  9.9931500532860140e-01  1.0006377351996445e+00  -3.3695795128534454e-08  -1.6919107487088743e-06  2.0525721992106771e-06  1.0000009914673715e+00  9.9946364566382950e-01  1.0005402791299305e+00  1.0000002638520025e+00  9.9971946023631908e-01  1.0002684597387008e+00  -2.6982059532964825e-08  -1.3848670021326473e-06  1.5157099078527913e-06  1.0000008221169501e+00  9.9970883471630489e-01  1.0002944488952992e+00  1.0000001467725061e+00  9.9984783807797528e-01  1.0001478647941724e+00  -5.4088567083911415e-09  -1.2656192414540423e-06  1.2997683174336612e-06  1.0000005687151998e+00  9.9981772938214475e-01  1.0001842698641836e+00  1.0000001723463994e+00  9.9990494863411805e-01  1.0000933591330652e+00  3.7165649887501561e-09  -1.0697696337600380e-06  9.8928175767163825e-07
6.0799999999996501e+01  9.9999921543566650e-01  9.9867329552035322e-01  1.0012939737370432e+00  1.0000012462782835e+00  9.9931381554655851e-01  1.0006380754137079e+00  -3.7918460767272510e-08  -2.2367228246602769e-06  2.6998359245265562e-06  1.0000009658161768e+00  9.9946354049698294e-01  1.0005401771459521e+00  1.0000003038554071e+00  9.9971925444127885e-01  1.0002685033725340e+00  -2.2466224852048672e-08  -1.1255874002491155e-06  1.1576037815997406e-06  1.0000008147590609e+00  9.9970885552791999e-01  1.0002944380380854e+00  1.0000001600918094e+00  9.9984780880006785e-01  1.0001478407012216e+00  -9.8529795532112590e-09  -1.2693496851570753e-06  1.2484373338258885e-06  1.0000005707955353e+00  9.9981770290594585e-01  1.0001843461495996e+00  1.0000001673899130e+00  9.9990494694853138e-01  1.0000932085928171e+00  1.2509388074712957e-09  -1.0652520192576085e-06  1.0519850793343788e-06
6.1599999999996299e+01  9.9999910417199778e-01  9.9867428997809393e-01  1.0012911855598490e+00  1.0000013281824764e+00  9.9930932352936708e-01  1.0006416996125955e+00  -4.3527614855474551e-08  -4.2448478983044290e-06  4.9714952708698043e-06  1.0000009426239433e+00  9.9946350322298849e-01  1.0005398225632449e+00  1.0000003370456194e+00  9.9971893122579436e-01  1.0002691452836894e+00  -1.9796629439485906e-08  -7.4590040240157197e-07  1.0174978081918024e-06  1.0000008092768224e+00  9.9970888560346538e-01  1.0002945051895562e+00  1.0000001732592194e+00  9.9984771947861661e-01  1.0001476970715082e+00  -5.5423807658345223e-09  -1.4907492470076875e-06  1.2541923470894091e-06  1.0000005682249418e+00  9.9981766857037047e-01  1.0001843677499689e+00  1.0000001708320689e+00  9.9990500684581218e-01  1.0000931175913377e+00  -5.6924427701733456e-09  -1.1004177986475898e-06  1.1229508108050567e-06
6.2399999999996197e+01  9.9999898906935425e-01  9.9867688907591978e-01  1.0012869688366866e+00  1.0000014185516473e+00  9.9930025211500018e-01  1.0006494225254945e+00  -4.7764056357561275e-08  -4.5942903266142531e-06  5.7245419190396633e-06  1.0000009172513473e+00  9.9946347808108882e-01  1.0005395799299941e+00  1.0000003712543812e+00  9.9971852920378501e-01  1.0002697497961390e+00  -2.3857099459211873e-08  -8.2979003406163143e-07  1.0359238779817089e-06  1.0000008076606544e+00  9.9970887026615518e-01  1.0002946216062367e+00  1.0000001785191861e+00  9.9984768283837866e-01  1.0001474215264259e+00  -2.4736005182147069e-09  -1.4580007583248529e-06  1.1274631445398087e-06  1.0000005622154213e+00  9.9981767733261884e-01  1.0001843504497905e+00  1.0000001837153423e+00  9.9990500832932017e-01  1.0000931135319011e+00  -9.2841262926594697e-09  -1.1671434699700334e-06  1.0865848541042738e-06
6.3199999999996002e+01  9.9999887002151733e-01  9.9867675177356430e-01  1.0012856421143930e+00  1.0000015173312391e+00  9.9929497573673431e-01  1.0006527849668294e+00  -5.3689853931311563e-08  -3.4809872540304482e-06  3.0453658238914652e-06  1.0000008866165031e+00  9.9946345597586672e-01  1.0005396117612184e+00  1.0000004150719404e+00  9.9971807802550128e-01  1.0002697736013817e+00  -3.0444766463248172e-08  -1.1095080120295447e-06  1.1816175246624159e-06  1.0000008028154088e+00  9.9970880677455509e-01  1.0002946878355798e+00  1.0000001873571267e+00  9.9984775372395407e-01  1.0001472043922970e+00  -1.0208904161065967e-08  -8.7107386715970200e-07  9.0404186115183094e-07  1.0000005579905127e+00  9.9981769391242636e-01  1.0001843778308903e+00  1.0000001963264595e+00  9.9990497748165663e-01  1.0000930576513707e+00  -5.3045631830324311e-09  -1.0597176963879481e-06  1.0247701050817503e-06
6.3999999999995801e+01  9.9999874414307033e-01  9.9867327743776069e-01  1.0012875526494476e+00  1.0000016302695220e+00  9.9929753185375081e-01  1.0006482599856672e+00  -6.4657280780396023e-08  -4.5401620272088476e-06  4.2627357616371453e-06  1.0000008535734657e+00  9.9946346473950687e-01  1.0005396747522981e+00  1.0000004658103274e+00  9.9971754220696218e-01  1.0002695611938173e+00  -3.1435100585954293e-08  -1.4510451802596369e-06  1.2128940041588468e-06  1.0000007901665722e+00  9.9970874297386325e-01  1.0002946834757438e+00  1.0000002126393031e+00  9.9984786474324550e-01  1.0001471375946240e+00  -2.0615309178473388e-08  -9.0167207243480202e-07  8.3383158566431839e-07  1.0000005589723810e+00  9.9981769569935042e-01  1.0001844293139781e+00  1.0000001988180931e+00  9.9990494817199116e-01  1.0000929576633102e+00  2.0896638968633671e-09  -1.0841712680867610e-06  1.1914582708293033e-06
6.4799999999996203e+01  9.9999860994594236e-01  9.9866976953413522e-01  1.0012893749418850e+00  1.0000017626903415e+00  9.9930260329034060e-01  1.0006413807806063e+00  -7.4488053483065992e-08  -3.4913764560408184e-06  4.0493441298942896e-06  1.0000008231463939e+00  9.9946363474505773e-01  1.0005394132384129e+00  1.0000005127240392e+00  9.9971667797239538e-01  1.0002698883338608e+00  -2.6670439812266822e-08  -1.4680921056507792e-06  1.2705761384370601e-06  1.0000007748344131e+00  9.9970874600333526e-01  1.0002947067764718e+00  1.0000002484049730e+00  9.9984784847757646e-01  1.0001470635922391e+00  -2.2457539287565902e-08  -8.9382645169801639e-07  7.9959706730127044e-07  1.0000005628988506e+00  9.9981765998286687e-01  1.0001844855005912e+00  1.0000001922356447e+00  9.9990500833977725e-01  1.0000928379257494e+00  4.9404795276076349e-09  -1.3171997813608261e-06  1.0608821979587216e-06
6.5599999999996697e+01  9.9999847631916605e-01  9.9866740138700749e-01  1.0012901225559732e+00  1.0000018996021576e+00  9.9930625479083790e-01  1.0006357550112737e+00  -6.7665448403046309e-08  -3.2693563375417558e-06  4.2927953405702364e-06  1.0000007947805005e+00  9.9946423781563221e-01  1.0005385780748053e+00  1.0000005533264709e+00  9.9971486892116812e-01  1.0002714768180552e+00  -2.4837593039920606e-08  -1.5063606778722723e-06  1.5913017740653935e-06  1.0000007626247647e+00  9.9970880434703957e-01  1.0002947776047240e+00  1.0000002813505664e+00  9.9984768730496631e-01  1.0001468920641907e+00  -1.8550641156590035e-08  -1.0772240503395340e-06  9.9197682135006885e-07  1.0000005647184689e+00  9.9981755538708250e-01  1.0001845885967149e+00  1.0000001866731423e+00  9.9990524604859476e-01  1.0000925985061278e+00  1.2595138374388843e-09  -1.1440977393669886e-06  1.4079817356686495e-06
6.6399999999997107e+01  9.9999835407424564e-01  9.9866463517912007e-01  1.0012913800857242e+00  1.0000020145869324e+00  9.9931029761615875e-01  1.0006293671185194e+00  -5.0014546861733160e-08  -3.0831030450069619e-06  4.6782134500458252e-06  1.0000007645233429e+00  9.9946543525203901e-01  1.0005371345596674e+00  1.0000005947413713e+00  9.9971156906041303e-01  1.0002746575468104e+00  -2.6568353245010772e-08  -2.4705389118478682e-06  2.5796185556488005e-06  1.0000007526683738e+00  9.9970885619615801e-01  1.0002946908780501e+00  1.0000003090731884e+00  9.9984749453374089e-01  1.0001469918551180e+00  -1.6645978734490388e-08  -1.0588025249333934e-06  8.3925007829858898e-07  1.0000005627976400e+00  9.9981752583566952e-01  1.0001846399000696e+00  1.0000001885969945e+00  9.9990539679976098e-01  1.0000923488130142e+00  -3.2278827135113429e-09  -8.0487792638331659e-07  9.4152485410052974e-07
6.7199999999997502e+01  9.9999823745246386e-01  9.9866094603574240e-01  1.0012934431047489e+00  1.0000021098374074e+00  9.9931638031098269e-01  1.0006209530846288e+00  -4.5260848617382981e-08  -3.6163003309253993e-06  5.0032954209894555e-06  1.0000007336496139e+00  9.9946688917712867e-01  1.0005355367926323e+00  1.0000006366202809e+00  9.9970719196028068e-01  1.0002787306192329e+00  -2.4616811012009442e-08  -2.3192137275413384e-06  2.6096039767715530e-06  1.0000007425267783e+00  9.9970896707379509e-01  1.0002943129702979e+00  1.0000003355352445e+00  9.9984717543629864e-01  1.0001477546582871e+00  -1.6323639262228167e-08  -9.4982644434193100e-07  9.4048177766771247e-07  1.0000005600975572e+00  9.9981772456361340e-01  1.0001845308024957e+00  1.0000001944249588e+00  9.9990505973302679e-01  1.0000924898541030e+00  -3.1115720984700998e-09  -1.0774478794468558e-06  9.6563141365917103e-07
6.7999999999997897e+01  9.9999811275343675e-01  9.9865854871024606e-01  1.0012939208500304e+00  1.0000022127660695e+00  9.9932059750234059e-01  1.0006149118659950e+00  -5.6438330874875739e-08  -2.5709820768033606e-06  2.5530827445457241e-06  1.0000007052285445e+00  9.9946722721559167e-01  1.0005352042339990e+00  1.0000006725633523e+00  9.9970457035226767e-01  1.0002807059139034e+00  -2.0005135569732181e-08  -2.7140298381592551e-06  2.4518872657298049e-06  1.0000007329322096e+00  9.9970921156580739e-01  1.0002939117465399e+00  1.0000003602851375e+00  9.9984653495018916e-01  1.0001488069154649e+00  -1.4075721053621457e-08  -1.2658232273955109e-06  1.3279449313770754e-06  1.0000005603008322e+00  9.9981799380779801e-01  1.0001843769978693e+00  1.0000001959588452e+00  9.9990441777806938e-01  1.0000928418187081e+00  1.7176024438632224e-09  -1.2308653386398408e-06  9.6976552127814401e-07
6.8799999999998306e+01  9.9999797762239151e-01  9.9865819325674599e-01  1.0012922189594935e+00  1.0000023366673083e+00  9.9932006819052599e-01  1.0006139766629181e+00  -6.8185686282167955e-08  -3.0586469241239686e-06  2.7119531866634922e-06  1.0000006783568554e+00  9.9946575775201929e-01  1.0005367436323203e+00  1.0000007024500550e+00  9.9970609496834006e-01  1.0002782779616555e+00  -1.7579670923247030e-08  -2.9149812008274000e-06  2.7714188915240668e-06  1.0000007264245494e+00  9.9970949182822155e-01  1.0002937673419829e+00  1.0000003782684463e+00  9.9984572965828988e-01  1.0001494230202999e+00  -7.3802268545169530e-09  -1.0895485401533250e-06  1.0283808431893771e-06  1.0000005640337151e+00  9.9981813435765088e-01  1.0001842793391391e+00  1.0000001892090302e+00  9.9990392977129550e-01  1.0000931404598479e+00  6.0107229792692055e-09  -8.9373315141688219e-07  1.1861902692339360e-06
6.9599999999998701e+01  9.9999783589488478e-01  9.9865771824776239e-01  1.0012906991906154e+00  1.0000024783586419e+00  9.9931818813137008e-01  1.0006142891347896e+00  -7.8630159565302501e-08  -2.1711700491532140e-06  2.2259209566592914e-06  1.0000006505631500e+00  9.9946401613531743e-01  1.0005385167168275e+00  1.0000007310869301e+00  9.9970951105815753e-01  1.0002739290794600e+00  -1.7915956841811802e-08  -2.5073877310747129e-06  3.1092264270720178e-06  1.0000007265984403e+00  9.9971009913666520e-01  1.0002933610769849e+00  1.0000003808571836e+00  9.9984425759162809e-01  1.0001503878918669e+00  4.7935589941213571e-09  -1.4260061773141074e-06  1.3932334834026086e-06  1.0000005672694270e+00  9.9981814987557505e-01  1.0001842336044839e+00  1.0000001805451562e+00  9.9990372954954210e-01  1.0000933348037835e+00  3.5463199985395458e-09  -9.7140180111062123e-07  1.1400344739936538e-06
7.0399999999999096e+01  9.9999768563386549e-01  9.9865636434545579e-01  1.0012900867530683e+00  1.0000026410804921e+00  9.9931753175552307e-01  1.0006131813181691e+00  -9.2801651596932484e-08  -1.0382944127011482e-06  1.1808026254469707e-06  1.0000006229097620e+00  9.9946271665246711e-01  1.0005398567547683e+00  1.0000007580735830e+00  9.9971263217342643e-01  1.0002698262874592e+00  -1.3883498523596140e-08  -2.5768070757993717e-06  3.1976179558792593e-06  1.0000007339545793e+00  9.9971122045780791e-01  1.0002923155988064e+00  1.0000003638761530e+00  9.9984149940679168e-01  1.0001527752929846e+00  1.5295431409930020e-08  -1.7565314935897181e-06  1.9148596237095682e-06  1.0000005659290414e+00  9.9981819301520936e-01  1.0001842010060229e+00  1.0000001801323934e+00  9.9990357811238539e-01  1.0000934743623142e+00  -2.9704611725955457e-09  -9.6297026685597196e-07  9.0124929864353269e-07
7.1199999999999505e+01  9.9999752682199639e-01  9.9865517633765255e-01  1.0012891348818593e+00  1.0000028261510558e+00  9.9931679340214774e-01  1.0006123476407363e+00  -1.0344772329159868e-07  -9.7941878194119245e-07  1.0057761726352899e-06  1.0000006007560671e+00  9.9946077316291204e-01  1.0005419431801319e+00  1.0000007725380273e+00  9.9971702450932942e-01  1.0002642075072625e+00  -3.7465541028565149e-09  -3.2902011198344818e-06  4.1414865220970955e-06  1.0000007424427140e+00  9.9971210896508755e-01  1.0002914042057243e+00  1.0000003376221525e+00  9.9983876315885922e-01  1.0001553603067301e+00  1.5611638453275347e-08  -1.4259184885401372e-06  1.4480215549505063e-06  1.0000005620343944e+00  9.9981856791738066e-01  1.0001838813030324e+00  1.0000001874259703e+00  9.9990278089181983e-01  1.0000941338037261e+00  -4.9219144969462066e-09  -1.1290755010046725e-06  1.1760047048634605e-06
7.1999999999999901e+01  9.9999736491888302e-01  9.9865428811580892e-01  1.0012875628875433e+00  1.0000030232673929e+00  9.9931535851869346e-01  1.0006128282174171e+00  -1.0685331727799895e-07  -6.5693714851233443e-07  1.1183842829166882e-06  1.0000005819912172e+00  9.9945871454415780e-01  1.0005441887977582e+00  1.0000007748524538e+00  9.9972218919895872e-01  1.0002576387411981e+00  -7.3738873232036363e-10  -2.6459267545189549e-06  3.5119893449967561e-06  1.0000007452424720e+00  9.9971266120257751e-01  1.0002907959890006e+00  1.0000003187938973e+00  9.9983671879647285e-01  1.0001573882797565e+00  7.0940741995805377e-09  -1.7808497560631455e-06  1.7908173110269683e-06  1.0000005607161859e+00  9.9981911094266696e-01  1.0001832701159670e+00  1.0000001922432049e+00  9.9990145118082530e-01  1.0000955370276163e+00  -2.9619336141005588e-10  -1.0876495219061801e-06  1.0339862001495446e-06
7.2800000000000296e+01  9.9999720353880028e-01  9.9865324831029467e-01  1.0012859399036445e+00  1.0000032225364244e+00  9.9931398746083266e-01  1.0006137724463491e+00  -1.0491999694373581e-07  -7.5847641972533690e-07  9.4463329319171097e-07  1.0000005594990649e+00  9.9945817751060129e-01  1.0005447781772696e+00  1.0000007795525914e+00  9.9972458130272945e-01  1.0002540252289605e+00  -5.4881586993757402e-09  -1.6615481520645383e-06  1.9191574258153550e-06  1.0000007415923489e+00  9.9971324226377856e-01  1.0002902395331830e+00  1.0000003145099869e+00  9.9983475411846479e-01  1.0001592318327002e+00  -7.2405446235091452e-10  -1.6221423901296855e-06  1.6580670434618877e-06  1.0000005637538005e+00  9.9981918185896823e-01  1.0001829844472376e+00  1.0000001878180043e+00  9.9990084817529412e-01  1.0000965846846259e+00  5.4241039683423110e-09  -1.1125206327449395e-06  9.9088020387419262e-07
