# time  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)  Re_m-2(R=24)  Im_m-2(R=24)  Re_m-1(R=24)  Im_m-1(R=24)  Re_m0(R=24)  Im_m0(R=24)  Re_m1(R=24)  Im_m1(R=24)  Re_m2(R=24)  Im_m2(R=24)  Re_m-2(R=32)  Im_m-2(R=32)  Re_m-1(R=32)  Im_m-1(R=32)  Re_m0(R=32)  Im_m0(R=32)  Re_m1(R=32)  Im_m1(R=32)  Re_m2(R=32)  Im_m2(R=32)  Re_m-2(R=40)  Im_m-2(R=40)  Re_m-1(R=40)  Im_m-1(R=40)  Re_m0(R=40)  Im_m0(R=40)  Re_m1(R=40)  Im_m1(R=40)  Re_m2(R=40)  Im_m2(R=40)
4.8799999999998903e+01  -3.2926977198811058e-06  1.8900736571829478e-08  5.0829258043892448e-08  2.4297720981146000e-09  2.7129478313805404e-06  -3.9942966415237003e-12  5.0816487012014517e-08  -2.4289984077559702e-09  -3.2927123045845345e-06  -1.8909282745716734e-08  -6.1310314898944141e-07  1.5617089910103472e-09  -1.8727495339686657e-09  1.2573284352158871e-09  5.0003068850995324e-07  -8.9746308419758426e-13  -1.8295338702923236e-09  -1.2460959959237917e-09  -6.1309113349760202e-07  -1.5773426210414803e-09  -6.0272386394723580e-07  2.3902386320896984e-10  1.0551147914266985e-09  4.4868835715402158e-10  4.9287613201696438e-07  6.1493018129365655e-12  1.0112542765573589e-09  -4.5993143516374678e-10  -6.0288325557321643e-07  -2.5375041046897935e-10  3.6997266145092634e-07  6.4147660333353486e-10  -1.3699358977885916e-08  1.6351368312455112e-10  -3.0178891259393170e-07  -1.8121981796450954e-11  -1.3709405701327419e-08  -1.8406249440600435e-10  3.7002351123369608e-07  -5.0476168829634719e-10
4.9599999999998701e+01  -3.4155032814785398e-06  1.8893200533625751e-08  5.0315136977045756e-08  2.5142005834222980e-09  2.8137941316765837e-06  -3.9578208192767598e-12  5.0306073742665439e-08  -2.5151356868105707e-09  -3.4155165271020299e-06  -1.8904178542723443e-08  -5.9820605727732250e-07  1.5340342725010287e-09  -1.6733632238998034e-09  1.3248654088444752e-09  4.8724403134562240e-07  -3.9041988761199917e-13  -1.6980243505789173e-09  -1.3250950337100532e-09  -5.9822050543660122e-07  -1.5347290576541953e-09  -6.1218180082162014e-07  2.2492499004217841e-10  7.2952843966189007e-10  4.7330278939877187e-10  4.9981856135258186e-07  7.6600603179762521e-12  7.1245934077310471e-10  -4.6906882304431958e-10  -6.1232392532439151e-07  -1.8588794878153676e-10  2.4203772536596627e-07  6.0434169399710566e-10  -2.2922803177265400e-09  3.0405913554092220e-10  -1.9672068080613683e-07  -1.6012527545659342e-11  -2.2249659522531804e-09  -2.6049444044167601e-10  2.4215437586390311e-07  -5.8157738511928359e-10
5.0399999999998499e+01  -3.5345758172987602e-06  1.8905399252185804e-08  5.0373854583151477e-08  2.6037688676193545e-09  2.9115504306749558e-06  -4.2769614345206194e-12  5.0362819523577631e-08  -2.6047272603358367e-09  -3.5345998175208533e-06  -1.8908520495694987e-08  -6.1217351398089697e-07  1.5706380474781071e-09  -1.0916626632273392e-09  1.3186518919020687e-09  4.9865557390843551e-07  -7.0121710200649748e-13  -1.1402656512213008e-09  -1.3292621063331755e-09  -6.1224668609201720e-07  -1.5347062675538347e-09  -5.9736201115533296e-07  2.0796090078013244e-10  8.9466411421468478e-10  3.7447920717700134e-10  4.8866694624585865e-07  -9.2085113610728544e-14  9.0920396957228417e-10  -3.5834901483875713e-10  -5.9738671605462227e-07  -1.2734604409515345e-10  1.3934418317650738e-07  2.1783043444627691e-10  1.0055567365600101e-08  5.0880293752296827e-10  -1.0997058421432772e-07  9.1789325273862587e-12  1.0137879282989740e-08  -4.4336134928043912e-10  1.3934622059623217e-07  -2.6489155874425843e-10
5.1199999999998397e+01  -3.6410134543139052e-06  1.8918847979745189e-08  5.0587459188800175e-08  2.6713332953278634e-09  2.9989362139185684e-06  -5.4843608768993888e-12  5.0573925010043858e-08  -2.6714876124768916e-09  -3.6410500921274865e-06  -1.8917692141990325e-08  -6.4482804980687972e-07  1.5847372992295386e-09  -1.4486790960347184e-09  1.3043342866007185e-09  5.2567785476631645e-07  -2.8002916173188159e-12  -1.4240042721340452e-09  -1.3035576999333120e-09  -6.4483713750309563e-07  -1.5686102258024906e-09  -5.7061213668408135e-07  2.0929906073219597e-10  1.6162518962551733e-09  3.6461408221784258e-10  4.6723142552506526e-07  -5.9692598579343850e-12  1.6167586405788468e-09  -3.4760201035048380e-10  -5.7052257885019146e-07  -1.2757164137824417e-10  2.8280142817114802e-08  -3.6339199245689719e-11  8.3593573054898575e-09  6.3431011817054550e-10  -2.0922196325449811e-08  2.4992620060490958e-11  8.3219589860126606e-09  -5.9448912551623826e-10  2.8177499781705176e-08  7.0988028997917133e-13
5.1999999999998202e+01  -3.7290366121096213e-06  1.8911303692566401e-08  5.0468786833365480e-08  2.7126539715718126e-09  3.0710763090847368e-06  -6.0826190613482504e-12  5.0452588041155368e-08  -2.7182199147946999e-09  -3.7290454899939512e-06  -1.8915979414222579e-08  -6.8312028074561859e-07  1.5575567211282233e-09  -1.5119961525521485e-09  1.2912540804791659e-09  5.5713958156012535e-07  -1.5434265864343762e-12  -1.4753148997814534e-09  -1.2895436025980914e-09  -6.8306917969310544e-07  -1.5684485014497703e-09  -5.2909156580722488e-07  2.2580222540297222e-10  2.0301383673618255e-09  3.2053045253956273e-10  4.3179688062910032e-07  -3.9771294905192526e-12  2.0016444106957293e-09  -3.1451051488208644e-10  -5.2899859610860140e-07  -1.8173141346205191e-10  -6.4115144677448092e-08  -1.2236738651899986e-12  5.0231904910410806e-10  3.3134639351403679e-10  5.4274548524726193e-08  1.1096505013304183e-11  3.4821942920790095e-10  -3.4596875813273588e-10  -6.4205170701120715e-08  -1.6426542514840524e-11
5.2799999999998100e+01  -3.8034007819546596e-06  1.8921061766181665e-08  5.0593626522196185e-08  2.7761198323400472e-09  3.1320926200607178e-06  -6.7417043959587663e-12  5.0584827170686146e-08  -2.7833606077797722e-09  -3.8033985735953880e-06  -1.8941456033745449e-08  -7.2902354407235143e-07  1.5607367849722007e-09  -1.2063405297108275e-09  1.3213463535123167e-09  5.9432864880092568e-07  3.9744086597547574e-13  -1.2308744550240205e-09  -1.3369965534464689e-09  -7.2903685846456306e-07  -1.5491874315324166e-09  -4.6564184082617379e-07  2.3339206281199251e-10  1.7326333456842160e-09  2.6938251870624673e-10  3.7813241673244002e-07  -3.7428863693236358e-12  1.7084500374777758e-09  -2.7771226695503546e-10  -4.6563187218576992e-07  -2.5384789874759790e-10  -1.4413813468960629e-07  1.0818035073016095e-10  -6.9648575828344066e-10  5.4618434091731947e-11  1.2112220468045700e-07  -1.7423483394373289e-11  -8.0681753273349120e-10  -1.1420860569498723e-10  -1.4416673901460963e-07  -1.3049923344035705e-10
5.3599999999997898e+01  -3.8717754792576458e-06  1.8966379167236906e-08  5.0490919367172659e-08  2.8633855737740586e-09  3.1884583157661368e-06  -7.4957977223223355e-12  5.0485882934160465e-08  -2.8630635327621501e-09  -3.8718468126795677e-06  -1.8962710105055855e-08  -7.9363205553985500e-07  1.5835718992974589e-09  -1.5772266333521449e-09  1.3745310915936206e-09  6.4656480240654891e-07  2.3435235979568834e-13  -1.6001186865229755e-09  -1.3854454516632325e-09  -7.9369878199291875e-07  -1.5563590145212161e-09  -3.8879812685972152e-07  2.5020360697958042e-10  1.2006059127656902e-09  3.5549841467334047e-10  3.1566229235755374e-07  -5.3470472592572169e-12  1.2145823367178779e-09  -3.7076331957699454e-10  -3.8885285755280788e-07  -3.1208385995985936e-10  -2.3119684700578876e-07  1.5370669582913722e-10  -4.8968163428990541e-10  5.1437575530173970e-11  1.9249273349659759e-07  -3.2905244162406005e-11  -5.0520196769808329e-10  -1.3494721700737207e-10  -2.3120341409898771e-07  -1.7066089009893462e-10
5.4399999999997704e+01  -3.9341588820225176e-06  1.8994997526752311e-08  5.0603420808202953e-08  2.9307158824322649e-09  3.2400023082978860e-06  -7.6331831419909669e-13  5.0581935462920656e-08  -2.9291554761352463e-09  -3.9342252471234832e-06  -1.8952972721142883e-08  -8.7643192075656056e-07  1.5679795762017955e-09  -1.6994890294346542e-09  1.3860689001924146e-09  7.1393113128522692e-07  1.4230885705168137e-12  -1.6700005613674473e-09  -1.3675141486604973e-09  -8.7647144696219583e-07  -1.5701173914713642e-09  -3.1912786621666384e-07  3.0669387120837499e-10  9.1277794135811409e-10  4.9778462125868870e-10  2.6083978648368950e-07  -1.2840203378540517e-12  9.6176943082867225e-10  -5.0808641795273897e-10  -3.1918569250034859e-07  -3.2854856197661633e-10  -3.1206614956074467e-07  1.9384136139067906e-10  -1.2254331572006099e-09  1.4220916499440704e-10  2.5821951295267264e-07  -1.3981237344143993e-11  -1.2728411220462235e-09  -2.4023553749741451e-10  -3.1213793720366698e-07  -1.6004667944651906e-10
5.5199999999997601e+01  -3.9863741770788243e-06  1.8947280065803926e-08  5.0440860139655368e-08  2.9663985037753325e-09  3.2830833598452684e-06  -2.7867902004507999e-12  5.0426921028854293e-08  -2.9738472174147724e-09  -3.9863444850105131e-06  -1.8968114617812135e-08  -9.6042589261729057e-07  1.5658494942724418e-09  -1.2237229566398930e-09  1.3861349312810797e-09  7.8275115023641259e-07  -2.1008984186557658e-12  -1.2166001976380207e-09  -1.3603317199560430e-09  -9.6046007126323609e-07  -1.5883950909741407e-09  -2.6673808305227358e-07  3.6184786698913988e-10  9.4083675847600561e-10  5.3479651204964356e-10  2.1917843777411884e-07  7.5176865029591700e-12  9.6941936325415396e-10  -5.4723714615161477e-10  -2.6679197180086936e-07  -3.0497416784814604e-10  -3.7893460567196134e-07  2.1299298875173936e-10  -1.2941172065348931e-09  1.7553029115267452e-10  3.1218691982168383e-07  2.3946693401381588e-11  -1.4409733730005073e-09  -2.4213512339776082e-10  -3.7911995932997363e-07  -9.6356429503046313e-11
5.5999999999997399e+01  -4.0303527811912644e-06  1.8898468180295524e-08  5.0726038406459777e-08  3.0047223464221315e-09  3.3193893204742742e-06  -1.5498059373132174e-11  5.0719420297498228e-08  -3.0078243484752032e-09  -4.0304084872779094e-06  -1.8957507513737981e-08  -1.0310805321326605e-06  1.6092840929829159e-09  -1.2529325759082982e-09  1.3927026571027350e-09  8.4083743051509757e-07  -9.9060522401755002e-12  -1.3279078663849011e-09  -1.3978664874160455e-09  -1.0311752453753354e-06  -1.6039103250110730e-09  -2.2381000838944991e-07  3.7570323810474213e-10  1.3336084156179688e-09  4.5648322792710852e-10  1.8313485078396800e-07  5.3123223973053318e-12  1.2651494704437694e-09  -4.9211090056763175e-10  -2.2392076366793754e-07  -2.8419747825203983e-10  -4.3465730913561403e-07  1.8120909400618870e-10  -8.5777691693373064e-10  1.5664603245830956e-10  3.5658454184619797e-07  3.0533585138247618e-11  -1.0231388833826197e-09  -1.2612610565337849e-10  -4.3486369462239126e-07  -2.8607927223737596e-11
5.6799999999997297e+01  -4.0749084547955038e-06  1.9015001846416743e-08  5.0762600201273948e-08  3.0777071987519173e-09  3.3562877643423390e-06  -5.4338640982951731e-12  5.0733670328134373e-08  -3.0602307380350480e-09  -4.0750723100665148e-06  -1.8950406390934142e-08  -1.0913276047693418e-06  1.6049354866840300e-09  -1.5512716678270755e-09  1.4062233985620236e-09  8.9001809737737642e-07  -7.8118702506483437e-12  -1.6388686836479183e-09  -1.4369219524534353e-09  -1.0914640058642481e-06  -1.5545982799890702e-09  -1.8337717634198113e-07  3.8861392290652382e-10  1.7374359157719480e-09  3.3851861430683812e-10  1.4901291966178518e-07  -8.4900141734506330e-12  1.5625288110288794e-09  -3.9816941609429296e-10  -1.8357399379699202e-07  -3.1292523716978320e-10  -4.7240628193097930e-07  1.9481386770997937e-10  -1.8108551071565754e-10  1.3439357230546230e-10  3.8672898605993780e-07  3.1718164347434490e-12  -2.8917730788698061e-10  -4.8965527702065263e-11  -4.7249590630872117e-07  -1.3474757857987846e-10
5.7599999999997102e+01  -4.1268927207971970e-06  1.9130135208092980e-08  5.0654439305515257e-08  3.1564375872012784e-09  3.3994093722840835e-06  1.1108466349140329e-11  5.0667628999871666e-08  -3.1472677893231019e-09  -4.1269160599671348e-06  -1.9013547288761425e-08  -1.1515077323266777e-06  1.5538372982654677e-09  -1.7851566192352640e-09  1.4096196036187396e-09  9.3861007081813060e-07  2.2314324075162167e-12  -1.8258528520438073e-09  -1.4412959782085208e-09  -1.1515873749708385e-06  -1.4817223940277776e-09  -1.5531665965667266e-07  4.0724035988549751e-10  1.5272872621915379e-09  2.6169235122801913e-10  1.2694745924800304e-07  -5.9813583654801219e-12  1.3534579938104715e-09  -3.1455697156800196e-10  -1.5545305743996827e-07  -3.7347583502587586e-10  -4.8295496009367799e-07  2.5988878195102662e-10  7.4452874522542637e-10  1.9755432207688988e-10  3.9546684616736225e-07  -8.0697202084725697e-12  6.2643323012700572e-10  -1.7005239041936630e-10  -4.8289122360841825e-07  -3.5782790189527830e-10
5.8399999999997000e+01  -4.1855779742707534e-06  1.9036735713659399e-08  5.0670698594548103e-08  3.2044696135499398e-09  3.4479071842217713e-06  7.2614689077766229e-13  5.0726975980251235e-08  -3.2235997368848233e-09  -4.1855329704303384e-06  -1.9030343254385291e-08  -1.2091898391562694e-06  1.5426324907302779e-09  -1.6397642716877743e-09  1.4386949429903834e-09  9.8529858598718214e-07  8.1304653205762816e-12  -1.6495216264464047e-09  -1.4555488645255232e-09  -1.2091973423760410e-06  -1.4745644679441859e-09  -1.5463038721951510e-07  3.8959720567837996e-10  1.2214778352564940e-09  2.5620705632652344e-10  1.2843191039775316e-07  9.1144402305897390e-12  1.1351942089667791e-09  -2.7441531516292112e-10  -1.5454231628439067e-07  -3.7204796826314842e-10  -4.6661952997686872e-07  2.6396493589189700e-10  1.0481138181400679e-09  4.2466793012813976e-10  3.8201108987045552e-07  5.6514161033747429e-12  8.2216464626215715e-10  -4.7363161326805007e-10  -4.6646707559476260e-07  -3.7392813883819108e-10
5.9199999999996798e+01  -4.2488929914121118e-06  1.8987284725025529e-08  5.0910461790925010e-08  3.2563104257128440e-09  3.5003607621660466e-06  -9.3618886995777779e-12  5.0893446009031444e-08  -3.2612801557347367e-09  -4.2490018235253746e-06  -1.9001118590161839e-08  -1.2497567728038256e-06  1.5888862896514411e-09  -1.1016609747335035e-09  1.5440331218428603e-09  1.0187898344306151e-06  1.0084234933720216e-11  -1.0983604697157780e-09  -1.5308554792200888e-09  -1.2498265137650421e-06  -1.5141586038816629e-09  -1.8044134281964897e-07  3.8356115888233699e-10  1.3803754464643434e-09  3.6902420798002347e-10  1.5042188097596003e-07  1.3600428730985916e-12  1.3234940102428485e-09  -3.6257806825081491e-10  -1.8029653479176711e-07  -2.9191517208022767e-10  -4.2950310498047686e-07  2.1021600101971599e-10  -6.5746208272337728e-11  4.9340024237496221e-10  3.5030519667375823e-07  7.9611384319871797e-12  -3.2267518037332894e-10  -5.4756012618870275e-10  -4.2941932829783133e-07  -1.2935004855782093e-10
5.9999999999996597e+01  -4.3200242555754400e-06  1.9054243109296593e-08  5.0576333063524936e-08  3.3400347356654381e-09  3.5592328794051711e-06  3.4984728152767962e-12  5.0530681575329764e-08  -3.3261981840190912e-09  -4.3202227019081750e-06  -1.8993370955720958e-08  -1.2658825724550673e-06  1.6548069604629822e-09  -1.0461655693972106e-09  1.5837386429024989e-09  1.0326551027626666e-06  9.2525291941589868e-12  -1.0522182553513682e-09  -1.5581875383216189e-09  -1.2660412356360345e-06  -1.5672615434909535e-09  -2.1764682667773337e-07  4.1122325095910191e-10  1.4366422399776423e-09  5.2769676755991111e-10  1.8003083736753635e-07  -2.2067532968157578e-11  1.3548704599866612e-09  -5.3418392407198309e-10  -2.1772886602120565e-07  -2.5355518832475906e-10  -3.7495227566316078e-07  2.2447213854984051e-10  -1.1000591725482550e-09  -2.2491661530194677e-10  3.0416563762849787e-07  -5.6487738775607300e-12  -1.2528428684107302e-09  1.9967481493819029e-10  -3.7504474470803924e-07  1.6010772470255743e-11
6.0799999999996501e+01  -4.4038786457934901e-06  1.9136749593785624e-08  5.1043705146916653e-08  3.4316307596799818e-09  3.6281026305579216e-06  1.1224833735434423e-11  5.1049484692748812e-08  -3.4358675169206843e-09  -4.4040472721553967e-06  -1.9063365931348344e-08  -1.2667154186904370e-06  1.6665969249200506e-09  -1.3934656424863860e-09  1.5314785389264820e-09  1.0334380618008629e-06  -8.0307384431899530e-12  -1.4028329649736316e-09  -1.5248351329568838e-09  -1.2668501615612335e-06  -1.6224258459369257e-09  -2.5798180699293281e-07  3.8834570517982380e-10  7.4641726929107316e-10  4.1376684075962456e-10  2.1238993016696197e-07  -2.6460732971862322e-11  6.6103195475851978e-10  -4.4952137470980161e-10  -2.5825537502694945e-07  -3.2832149953077567e-10  -3.0560348112304341e-07  4.1609128115697010e-10  -4.7021281568263742e-10  -1.5504959188496134e-09  2.4766724154530683e-07  -1.3448000508222067e-11  -5.5472127934232011e-10  1.5101862021056316e-09  -3.0575437771071236e-07  -2.0536845658051739e-10
6.1599999999996299e+01  -4.5039470281554883e-06  1.9167979530383692e-08  5.1137906019725592e-08  3.5135874433780512e-09  3.7107086283883081e-06  -1.6667029703131816e-13  5.1101910874956415e-08  -3.5094949471216555e-09  -4.5040662937046122e-06  -1.9084432116968420e-08  -1.2646143717825624e-06  1.6693674722341020e-09  -1.3919656043187223e-09  1.6417892997686940e-09  1.0312315019641325e-06  -3.4874949123107260e-11  -1.4244352319028936e-09  -1.6469523810532535e-09  -1.2647799492516420e-06  -1.6390349503831298e-09  -3.0873314089708248e-07  3.8136170523996495e-10  -9.3641517885667054e-11  -1.3345283468274729e-10  2.5481079052852955e-07  -3.6257070763460836e-12  -1.8900178888737092e-10  8.2636626797433287e-11  -3.0898854520251301e-07  -4.8362766435601182e-10  -2.3043349121702116e-07  7.5453358099663528e-10  1.3540272997179948e-09  -1.9882571747698757e-09  1.8764925253290676e-07  -2.0644125189248083e-11  1.2099088394827472e-09  1.9034138323252804e-09  -2.3049695988048602e-07  -6.6079940351037983e-10
6.2399999999996197e+01  -4.6141633617973436e-06  1.9171724441054998e-08  5.0595531246079143e-08  3.5945031634431471e-09  3.8012485539129389e-06  -1.2339328871438297e-11  5.0510901311620701e-08  -3.5674588542100152e-09  -4.6142830846046079e-06  -1.9053862396129422e-08  -1.2594676350303079e-06  1.7511475080401341e-09  -1.6763603997072280e-09  1.5789818736531854e-09  1.0266725917210030e-06  -2.1398380098583250e-11  -1.7989661448647205e-09  -1.5853180737718155e-09  -1.2596741673405470e-06  -1.5970453115403931e-09  -3.7595800824990094e-07  5.8583273456667173e-10  2.8485599242736596e-10  -7.2517668183730573e-10  3.1124338648136059e-07  2.6375102223899639e-11  1.7734456181788840e-10  6.9471360006487834e-10  -3.7609144123855250e-07  -6.8139752237664785e-10  -1.6149726631537029e-07  1.0421733931306928e-09  3.4411480947414979e-09  -3.6899375466182774e-10  1.3171125360906963e-07  -3.2731320931084100e-11  3.1977098347719499e-09  3.3246872841424950e-10  -1.6153232329923588e-07  -1.0333832932864609e-09
6.3199999999996002e+01  -4.7298222485803567e-06  1.9140136810393166e-08  5.1608719647991675e-08  3.6766399111417099e-09  3.8964658918312188e-06  -8.3078032769004677e-12  5.1591139108460243e-08  -3.6764775620571973e-09  -4.7300525239219772e-06  -1.9014130603694942e-08  -1.2428247496514235e-06  1.8074947440150453e-09  -1.5488520848148933e-09  1.3604089340682437e-09  1.0132962282238378e-06  2.6596559317708572e-11  -1.6877597417323863e-09  -1.4112475802216712e-09  -1.2428843071332382e-06  -1.5813768499308585e-09  -4.4988286396048265e-07  9.3726323494826788e-10  2.1956198602754963e-09  -6.3153812869868258e-10  3.7178905878536174e-07  4.0680551488297973e-11  2.0908211646789821e-09  6.5177147562202490e-10  -4.4991923236384323e-07  -8.3207310983204087e-10  -1.0350172552103535e-07  1.0779691542000700e-09  3.4762866836542994e-09  2.2234123708169367e-09  8.3050956747849683e-08  -2.0036549942756932e-11  3.1889736714152754e-09  -2.1238760756532219e-09  -1.0361377473801682e-07  -1.0551808017690096e-09
6.3999999999995801e+01  -4.8564280085270948e-06  1.9314906081097586e-08  4.9726824229316412e-08  3.7650820837998024e-09  4.0006617648982161e-06  7.2343003093786915e-12  4.9742963309626351e-08  -3.7877461827903592e-09  -4.8567532243471975e-06  -1.9164211434420825e-08  -1.2144841928930679e-06  1.7261806963577386e-09  -1.6156505614503432e-09  1.1722341611192328e-09  9.9062153654606337e-07  3.8013344332019568e-11  -1.6935652301962370e-09  -1.2830756658030800e-09  -1.2144764665141157e-06  -1.6011568868365678e-09  -5.1413118746351890e-07  1.1092760777432234e-09  4.3233264511490671e-09  4.9230062600799344e-10  4.2277419633887040e-07  3.0464643683784448e-11  4.1656281723419817e-09  -4.4974503410538983e-10  -5.1418217555212352e-07  -8.2113172095551846e-10  -5.3130900206806451e-08  8.1086683083877671e-10  3.2847429084474712e-10  3.3501715148900529e-09  4.0853011273688418e-08  2.5256070483434017e-11  5.7405311211462364e-11  -3.2365781429527994e-09  -5.3246185848607802e-08  -6.5878836744278306e-10
6.4799999999996203e+01  -4.9862423914872683e-06  1.9443825135286037e-08  5.1411376170040829e-08  3.8930119720803914e-09  4.1073212459057920e-06  1.8144871307320166e-11  5.1348024205796368e-08  -3.8962753861575732e-09  -4.9865655010536612e-06  -1.9264411555473968e-08  -1.1860517001547202e-06  1.8402824040782971e-09  -1.8201158862664738e-09  9.7236833457181735e-10  9.6768413735407631e-07  1.0943547386167229e-11  -1.9398054138881014e-09  -1.0692001279284824e-09  -1.1862155043307919e-06  -1.7932090223811312e-09  -5.6402556266161394e-07  9.8524501635190378e-10  3.8365636862776872e-09  1.9802198315351420e-09  4.6221258555611357e-07  -1.5233379899626927e-12  3.5610091361997422e-09  -1.9711755192691621e-09  -5.6415620664210539e-07  -6.8040466725412957e-10  -1.0638232854981240e-08  4.1407404682456700e-10  -1.9334743878491483e-09  2.0057340187186699e-09  7.0979372828487632e-09  2.9686782185597971e-11  -2.1737687257562954e-09  -2.0853136297767596e-09  -1.0623936214508741e-08  -1.6021976777135646e-10
6.5599999999996697e+01  -5.1249474170466311e-06  1.9260300781780429e-08  5.1403695341630841e-08  4.0111366542476387e-09  4.2212762629409793e-06  1.8728846668202976e-11  5.1280988143363612e-08  -4.0144476163350221e-09  -5.1253148942679655e-06  -1.9085533257985986e-08  -1.1691389481472971e-06  2.1585972212237525e-09  -7.9513904148815300e-10  1.5565842169533921e-09  9.5353594011789215e-07  -1.1571206565127032e-11  -9.9595241867922964e-10  -1.6041717129931421e-09  -1.1694519426303297e-06  -2.0927080883109591e-09  -6.0667119948640759e-07  7.5913341421481365e-10  8.1117051118719050e-10  2.6448870266138499e-09  4.9728949959894463e-07  -3.9799198719708419e-11  4.5635989643567360e-10  -2.6680797813943316e-09  -6.0678066735566291e-07  -5.5850315339835197e-10  1.4131752491802254e-08  2.3198010521958408e-10  -1.2475246613677542e-09  -4.4296054778188831e-10  -1.0864188553580046e-08  -6.4778264457003059e-11  -1.4638395342757660e-09  1.9544910352482236e-10  1.4203078505929125e-08  -6.4164466324405005e-11
6.6399999999997107e+01  -5.2646553320331037e-06  1.9371296933135345e-08  4.9959609359118534e-08  4.1045742303613940e-09  4.3360073248912535e-06  6.3211689195222864e-12  4.9809395215830582e-08  -4.1299152512873262e-09  -5.2650542086404371e-06  -1.9192094751563464e-08  -1.1620950995467263e-06  2.2548808737005181e-09  -1.9987210693208693e-10  1.9952463238209179e-09  9.4765373209518737e-07  -2.8488847049443361e-11  -4.1909892960919347e-10  -2.0514701167578927e-09  -1.1624317591701998e-06  -2.1483235101425232e-09  -6.4474976048767650e-07  5.7049441867409710e-10  -1.0913660562623475e-09  1.7075598891021868e-09  5.2928210264856099e-07  -5.7259805402245448e-11  -1.4470436123787450e-09  -1.7562322704350664e-09  -6.4478748665273405e-07  -4.8306376999037123e-10  1.2935139112055287e-08  4.9477872495542182e-10  1.3364774312822514e-10  -2.0452693320529370e-09  -8.4523696515183443e-09  -1.6257176528103874e-10  -7.4229892329914448e-11  1.8828383226601327e-09  1.2857937794223085e-08  -5.0631882895982713e-10
6.7199999999997502e+01  -5.3955249508908867e-06  1.9622348975960329e-08  5.1277537732554306e-08  4.1948045062979309e-09  4.4437114832249336e-06  -1.7580320413241685e-11  5.1091030483116352e-08  -4.2311946082611065e-09  -5.3959322346050239e-06  -1.9368293009822858e-08  -1.1594747691421619e-06  2.2268114301308046e-09  -2.1665428225754550e-09  1.9307256425292483e-09  9.4559365719537859e-07  -3.5247922060427596e-11  -2.4488640411517795e-09  -2.0070191739501913e-09  -1.1597808981888964e-06  -2.0490578859637253e-09  -6.7006356412762395e-07  5.4162421102551854e-10  -6.5858190465507160e-10  -9.7901728950517799e-11  5.4987197549357203e-07  -3.2655561471150273e-11  -1.0189821488622734e-09  -6.4002989702826802e-12  -6.7019950307361580e-07  -4.1118159192319707e-10  -9.2461684866213790e-09  1.0906819545139656e-09  1.3418602982981837e-09  -2.0873479034703353e-09  8.9290310048874017e-09  -1.1865145726493102e-10  1.0555128139256996e-09  2.1397528337297096e-09  -9.5643999409616387e-09  -1.1286709793985072e-09
6.7999999999997897e+01  -5.5261435990543945e-06  1.9722158653371067e-08  5.1225476698435115e-08  4.2787796575736912e-09  4.5508795344187269e-06  -3.1629339962914370e-11  5.1039462456149920e-08  -4.3232009224501082e-09  -5.5266853533818972e-06  -1.9388696835741424e-08  -1.1609281278786894e-06  2.0931966685564458e-09  2.4345649797868742e-10  1.7922616158141734e-09  9.4682158568267238e-07  -2.0534310336426969e-11  -1.3620162391365264e-10  -1.8603440067010555e-09  -1.1612577062058308e-06  -1.8611535194678680e-09  -6.7499294664537106e-07  7.7091368577719290e-10  1.2128945898843836e-09  -1.0307859317749579e-09  5.5276700432014709e-07  1.0469384292442646e-11  8.1413645176319622e-10  8.8230436321182334e-10  -6.7525646620085413e-07  -4.1334987607987238e-10  -4.0670853539029285e-08  1.6547680615904964e-09  1.4125001645997778e-09  -1.0920575618246669e-09  3.3167165051502050e-08  2.7063503732280372e-11  9.4381221365685422e-10  1.2134246561127247e-09  -4.1092071780868598e-08  -1.5309886353061848e-09
6.8799999999998306e+01  -5.6550240342648102e-06  1.9938057543558206e-08  5.1704400842872473e-08  4.3702235229102780e-09  4.6570209937312315e-06  -1.4643923714298154e-11  5.1506188610907960e-08  -4.4267180374995448e-09  -5.6556753424794059e-06  -1.9556537075816661e-08  -1.1731309385294621e-06  2.2388517859673062e-09  -2.0780555120059674e-09  1.8140443842637535e-09  9.5717995500448858e-07  2.6075414991210920e-12  -2.4925152079224039e-09  -1.8895789180250978e-09  -1.1735505858436980e-06  -2.0006190909168312e-09  -6.6252235767617476e-07  1.0850232197706895e-09  4.2663494925947653e-09  -9.7645803655046485e-10  5.4183027805552860e-07  -1.0021262841777920e-12  3.8540361180445109e-09  8.0032144401454655e-10  -6.6268449357205174e-07  -6.6791530664714798e-10  -7.9054306515209881e-08  1.8143437865847107e-09  6.1116621101615699e-10  3.0962662219541012e-11  6.5027797994156135e-08  8.8629254988692775e-11  1.4469194292376852e-11  -5.0407521942238612e-11  -7.9238451064784328e-08  -1.5692886904100322e-09
