   1.7250000    8.5880011225e-03    4.8178905673e-04
   1.7300000    8.5903708761e-03    4.8237350245e-04
   1.7350000    8.5927909705e-03    4.8295386250e-04
   1.7400000    8.5951431190e-03    4.8353090269e-04
   1.7450000    8.5973409081e-03    4.8410461535e-04
   1.7500000    8.5993001429e-03    4.8467438200e-04
   1.7550000    8.6009784403e-03    4.8523971151e-04
   1.7600000    8.6024266726e-03    4.8581357656e-04
   1.7650000    8.6018497762e-03    4.8638099443e-04
   1.7700000    8.5978037377e-03    4.8689050836e-04
   1.7750000    8.5941647128e-03    4.8740003954e-04
   1.7800000    8.5924328879e-03    4.8791070094e-04
   1.7850000    8.5927989855e-03    4.8841904827e-04
   1.7900000    8.5947981716e-03    4.8892501589e-04
   1.7950000    8.5975591103e-03    4.8942930722e-04
   1.8000000    8.6002060132e-03    4.8993162694e-04
   1.8050000    8.6021385064e-03    4.9043184891e-04
   1.8100000    8.6031031541e-03    4.9093017546e-04
   1.8150000    8.6031495369e-03    4.9142703479e-04
   1.8200000    8.6025612834e-03    4.9192294849e-04
   1.8250000    8.6017956778e-03    4.9241834034e-04
   1.8300000    8.6014066810e-03    4.9291316978e-04
   1.8350000    8.6018216435e-03    4.9342678129e-04
   1.8400000    8.6002319016e-03    4.9389685497e-04
   1.8450000    8.5969704718e-03    4.9433973223e-04
   1.8500000    8.5950113499e-03    4.9477852793e-04
   1.8550000    8.5946452937e-03    4.9521113827e-04
   1.8600000    8.5952701357e-03    4.9563883757e-04
   1.8650000    8.5959950461e-03    4.9606792991e-04
   1.8700000    8.5960145215e-03    4.9650356596e-04
   1.8750000    8.5949460179e-03    4.9694717851e-04
   1.8800000    8.5929043890e-03    4.9739714921e-04
   1.8850000    8.5903568338e-03    4.9784997358e-04
   1.8900000    8.5879165917e-03    4.9830166918e-04
   1.8950000    8.5861718090e-03    4.9874875103e-04
   1.9000000    8.5855663011e-03    4.9918829382e-04
   1.9050000    8.5863067521e-03    4.9961786068e-04
   1.9100000    8.5881968038e-03    5.0005058253e-04
   1.9150000    8.5876246128e-03    5.0044120648e-04
   1.9200000    8.5842142286e-03    5.0081299012e-04
   1.9250000    8.5806890742e-03    5.0119380195e-04
   1.9300000    8.5774823278e-03    5.0158765582e-04
   1.9350000    8.5745034385e-03    5.0199648757e-04
   1.9400000    8.5715326789e-03    5.0242087541e-04
   1.9450000    8.5683422901e-03    5.0285733581e-04
   1.9500000    8.5648830134e-03    5.0330077563e-04
   1.9550000    8.5613489869e-03    5.0374834517e-04
   1.9600000    8.5581124163e-03    5.0420023559e-04
   1.9650000    8.5556015524e-03    5.0465776262e-04
   1.9700000    8.5541625059e-03    5.0512099490e-04
   1.9750000    8.5539345162e-03    5.0558817667e-04
   1.9800000    8.5547728099e-03    5.0605782118e-04
   1.9850000    8.5562172992e-03    5.0654272951e-04
   1.9900000    8.5549426625e-03    5.0701639304e-04
   1.9950000    8.5495991318e-03    5.0749073262e-04
   2.0000000    8.5434692436e-03    5.0800370941e-04
   2.0050000    8.5375908385e-03    5.0855727560e-04
   2.0100000    8.5322639456e-03    5.0914699176e-04
   2.0150000    8.5274652380e-03    5.0976891616e-04
   2.0200000    8.5229603801e-03    5.1041970327e-04
   2.0250000    8.5185920305e-03    5.1109815972e-04
   2.0300000    8.5144596821e-03    5.1180640398e-04
   2.0350000    8.5108885066e-03    5.1254766573e-04
   2.0400000    8.5082607357e-03    5.1332334089e-04
   2.0450000    8.5068114680e-03    5.1413228920e-04
   2.0500000    8.5064891158e-03    5.1497310895e-04
   2.0550000    8.5069412696e-03    5.1584784287e-04
   2.0600000    8.5075898798e-03    5.1677685369e-04
   2.0650000    8.5052215028e-03    5.1773247098e-04
   2.0700000    8.4985342109e-03    5.1872340181e-04
   2.0750000    8.4910459986e-03    5.1979255367e-04
   2.0800000    8.4840210084e-03    5.2093899141e-04
   2.0850000    8.4778470137e-03    5.2215586525e-04
   2.0900000    8.4724827811e-03    5.2344042521e-04
   2.0950000    8.4676377154e-03    5.2479299667e-04
   2.1000000    8.4631166027e-03    5.2621601032e-04
